filename,method,nr_fuzzy_free,nr_fuzzy_mono
239.png,log,87.67155791539854,70.90895545174763
239.png,retinex,8.8761241150517,18.910268975694585
239.png,hist_eq,59.80373534046322,65.38995232346012
24.png,clahe,39.199849436051004,34.12582509008317
24.png,gamma,50.16705953057191,51.2475953922943
24.png,log,71.96301769335375,66.33712633329648
24.png,retinex,3.6781638821459772,25.88799607962079
24.png,hist_eq,57.71666011636917,57.00421327267961
240.png,clahe,39.199849436051004,34.12582509008317
240.png,gamma,45.188618949039316,42.32661489875991
240.png,log,60.14430469764607,58.02238361251813
240.png,retinex,4.319907288322901,23.385429338854504
240.png,hist_eq,54.22030024455378,42.95605574860609
241.png,clahe,37.89491178543658,32.844777820008666
241.png,gamma,46.62623439670583,39.55056118899095
241.png,log,64.37492913140919,61.41319252905608
241.png,retinex,17.23608537391233,23.467427109524184
241.png,hist_eq,54.22030024455378,42.95605574860609
242.png,clahe,39.199849436051004,34.12582509008317
242.png,gamma,39.199849436051004,34.12582509008317
242.png,log,50.59083226997859,41.22068814921933
242.png,retinex,3.325721881283207,27.262392171452433
242.png,hist_eq,26.64351139949617,37.174169062600626
243.png,clahe,72.50349975702365,63.302143433084346
243.png,gamma,64.37492913140919,61.41319252905608
243.png,log,64.37492913140919,61.41319252905608
243.png,retinex,29.188050442068565,23.681501825315497
243.png,hist_eq,54.22030024455378,42.95605574860609
244.png,clahe,36.26379082344602,31.243518898147215
244.png,gamma,45.132950808547385,38.86317875244061
244.png,log,65.6493090986008,54.438480042558005
244.png,retinex,18.57758684892815,18.530805839564213
244.png,hist_eq,54.22030024455378,42.95605574860609
246.png,clahe,39.199849436051004,34.12582509008317
246.png,gamma,39.199849436051004,34.12582509008317
246.png,log,49.575973862167665,39.33701244408543
246.png,retinex,18.99270474424093,24.62993622707538
246.png,hist_eq,54.22030024455378,42.95605574860609
247.png,clahe,65.74551155060323,61.73169414748621
247.png,gamma,66.78815769347578,59.65573560314794
247.png,log,68.27647793611425,59.735451248333675
247.png,retinex,19.8413031502941,15.121688869243068
247.png,hist_eq,54.22030024455378,42.95605574860609
248.png,clahe,39.199849436051004,34.12582509008317
248.png,gamma,42.90358773762244,39.197581358488414
248.png,log,65.29419903668257,63.33354566672473
248.png,retinex,20.943980049805592,16.077169774688535
248.png,hist_eq,54.22030024455378,42.95605574860609
249.png,clahe,39.199849436051004,34.12582509008317
249.png,gamma,39.199849436051004,34.12582509008317
249.png,log,67.2964114150963,61.10390286950572
249.png,retinex,5.626754256740665,18.289199713501883
249.png,hist_eq,21.136647139593677,36.008213518348654
25.png,clahe,66.5893220051482,64.1054624477256
25.png,gamma,63.52289830646699,64.90096955457746
25.png,log,76.03068035167428,72.39311906816879
25.png,retinex,30.92500240242055,25.093537371368406
25.png,hist_eq,61.21543310698711,71.06206655871858
250.png,clahe,48.849029008951426,48.6733739814744
250.png,gamma,48.758178993207416,47.214632640666046
250.png,log,78.33411628830584,67.86145463160373
250.png,retinex,39.199849436051004,34.12582509008317
250.png,hist_eq,58.66738047288922,60.82414881118081
251.png,clahe,39.199849436051004,34.12582509008317
251.png,gamma,39.199849436051004,34.12582509008317
251.png,log,62.22466781232825,59.52332124008543
251.png,retinex,26.293820607112924,23.629031028627857
251.png,hist_eq,54.30880059905524,43.3116446944108
252.png,clahe,39.199849436051004,34.12582509008317
252.png,gamma,39.199849436051004,34.12582509008317
252.png,log,38.5978819641171,32.467438366100446
252.png,retinex,22.64270145519325,23.810512226934495
252.png,hist_eq,41.69861996933155,40.33069799297675
253.png,clahe,57.530159954263645,58.28525425216957
253.png,gamma,49.79401797336507,49.30204466330761
253.png,log,81.12113322841779,71.63559898003993
253.png,retinex,39.199849436051004,34.12582509008317
253.png,hist_eq,62.123530275682405,74.71074476711274
254.png,clahe,68.39164790011421,62.346614270569106
254.png,gamma,62.75757226797769,64.46240566269417
254.png,log,72.57167789915022,81.31287645496319
254.png,retinex,64.64401090095929,61.475722864985926
254.png,hist_eq,63.40104819389513,79.84373267821142
257.png,clahe,44.25142384362865,39.096964613913265
257.png,gamma,59.32479770509901,51.621158864262114
257.png,log,64.37492913140919,61.41319252905608
257.png,retinex,11.23316237869036,22.404573579801717
257.png,hist_eq,57.34535793490511,41.314168482767016
258.png,clahe,64.37492913140919,61.41319252905608
258.png,gamma,66.77053637220703,61.159575879706544
258.png,log,72.65630194102796,63.337652237387886
258.png,retinex,39.47867477074333,31.329458645114077
258.png,hist_eq,56.033548736580464,42.00338546093347
259.png,clahe,64.37492913140919,61.41319252905608
259.png,gamma,65.89583920846803,61.25217777207232
259.png,log,71.35538267383409,63.03533923070869
259.png,retinex,5.626754256740665,18.289199713501883
259.png,hist_eq,54.22030024455378,42.95605574860609
26.png,clahe,66.16510629445202,63.92786624012793
26.png,gamma,63.57222756078896,64.92923728450057
26.png,log,75.6557809035467,72.12090124859215
26.png,retinex,30.98884867037916,24.999953065599385
26.png,hist_eq,61.192049843820854,70.96811405484891
260.png,clahe,37.67575155069476,32.62962990064816
260.png,gamma,46.74976686530422,39.080861233101004
260.png,log,63.57159685731607,60.458311609482415
260.png,retinex,27.28541862558764,31.53162536638969
260.png,hist_eq,54.22030024455378,42.95605574860609
261.png,clahe,39.199849436051004,34.12582509008317
261.png,gamma,39.199849436051004,34.12582509008317
261.png,log,35.81196836776209,30.799968263264596
261.png,retinex,48.803171040788264,41.82027350087579
261.png,hist_eq,2.10340908054486,32.02896917481217
262.png,clahe,75.29837634999441,63.95162842990574
262.png,gamma,70.8920425202155,62.927666327025925
262.png,log,72.77791609226746,63.365913437481616
262.png,retinex,26.351002324248757,29.378797903745397
262.png,hist_eq,54.22030024455378,42.95605574860609
263.png,clahe,79.5546629497192,66.94236114742321
263.png,gamma,79.20986130802888,64.8726014282442
263.png,log,79.49465161327593,75.13295968255667
263.png,retinex,21.889059978233487,27.484692461509816
263.png,hist_eq,59.78292468620926,65.30633640294369
264.png,clahe,52.41840160491311,49.86459092525635
264.png,gamma,63.42051320626564,63.21255891485577
264.png,log,73.69249041969162,68.5443848736115
264.png,retinex,3.1101143792657746,28.103183301388512
264.png,hist_eq,56.32088381022688,51.39607047962226
265.png,clahe,49.044446776783346,43.33908281422601
265.png,gamma,60.790427625123954,57.1173669794596
265.png,log,64.37492913140919,61.41319252905608
265.png,retinex,5.462408852897032,18.930087235988545
265.png,hist_eq,54.22030024455378,42.95605574860609
267.png,clahe,62.50788440588606,55.74085161045549
267.png,gamma,63.141502052793626,59.06020977780077
267.png,log,64.37492913140919,61.41319252905608
267.png,retinex,6.720190232282633,19.030205396343856
267.png,hist_eq,55.97464618832636,50.00490914853951
27.png,clahe,39.199849436051004,34.12582509008317
27.png,gamma,39.199849436051004,34.12582509008317
27.png,log,64.45339976779923,62.01522478518711
27.png,retinex,20.34797267796595,29.367308696801228
27.png,hist_eq,23.03462551491813,36.417512101393385
28.png,clahe,39.199849436051004,34.12582509008317
28.png,gamma,39.199849436051004,34.12582509008317
28.png,log,64.45180375043613,62.00298002742635
28.png,retinex,21.464667789575714,29.733808372913945
28.png,hist_eq,25.978445442266146,37.03472802669797
328.png,clahe,85.77836239767817,74.92494320573249
328.png,gamma,83.0405419474016,74.05558891979226
328.png,log,86.37077018427678,75.73986721513086
328.png,retinex,32.29460654344515,28.564205118472938
328.png,hist_eq,63.75240093113802,81.25544622609054
33.png,clahe,54.24376198740379,54.25857883514512
33.png,gamma,63.27123803180028,63.49398834629255
33.png,log,64.45669465297988,62.040503376648296
33.png,retinex,40.701555342426076,35.01293077333359
33.png,hist_eq,55.559918875906476,48.338560480779165
330.png,clahe,85.58245816887393,75.0197000038511
330.png,gamma,82.95333598461238,73.9622669361557
330.png,log,86.59054397368277,75.48260043187918
330.png,retinex,31.060602291875423,27.903122199439895
330.png,hist_eq,63.741855424493615,81.21307503320902
342.png,clahe,80.17460843012282,77.63541957804571
342.png,gamma,80.1766652102669,70.4661801856733
342.png,log,80.5007933715012,75.07261714180866
342.png,retinex,53.30068277353344,36.566668118181404
342.png,hist_eq,62.64722888917671,76.8149333767615
344.png,clahe,80.55181022810571,77.45297106818138
344.png,gamma,80.44751247448526,70.53264590069715
344.png,log,81.08005218815329,77.15866376159524
344.png,retinex,53.284057278613616,36.68297488974469
344.png,hist_eq,62.666774215385985,76.89346528752407
35.png,clahe,64.6530398020899,61.3837496824804
35.png,gamma,64.87582559423366,60.639488772452125
35.png,log,70.41004881989018,62.815658634911344
35.png,retinex,5.626754256740665,18.289199713501883
35.png,hist_eq,55.24647638668608,47.07916796263444
36.png,clahe,64.37492913140919,61.41319252905608
36.png,gamma,64.5413793935701,61.21040453615132
36.png,log,68.68572890889561,62.41495403323841
36.png,retinex,4.970856177589509,20.84696454975428
36.png,hist_eq,55.245149351236144,47.0738360163462
38.png,clahe,39.199849436051004,34.12582509008317
38.png,gamma,38.19899360166588,33.14329260374293
38.png,log,64.37492913140919,61.41319252905608
38.png,retinex,16.905081468952993,27.70753509303101
38.png,hist_eq,42.19768524553786,40.435334500590365
39.png,clahe,67.41770613014623,62.12028564877493
39.png,gamma,62.882892197755446,64.22613920572054
39.png,log,76.74601612872178,69.02540126071857
39.png,retinex,37.89229508171788,32.842209022063535
39.png,hist_eq,55.08050091207894,46.412288780314036
40.png,clahe,69.81048547564869,62.676329622063946
40.png,gamma,63.041828693850256,63.92649522345279
40.png,log,77.1441649471842,69.17155705823892
40.png,retinex,28.364466319433056,23.488812697024372
40.png,hist_eq,54.89424824584287,45.66393709728078
42.png,clahe,43.53314415317467,44.15484292131931
42.png,gamma,52.97240930194897,54.092462420097185
42.png,log,73.54374882697007,69.54333413407247
42.png,retinex,25.58139142875433,27.05678811359757
42.png,hist_eq,54.22030024455378,42.95605574860609
43.png,clahe,84.24200236736633,66.02998528117911
43.png,gamma,74.98992597622484,67.85620530481168
43.png,log,88.6115256553705,73.5545721806407
43.png,retinex,19.8413031502941,15.121688869243068
43.png,hist_eq,60.775287608536324,69.29358919298963
44.png,clahe,84.62544606812789,66.11909151627968
44.png,gamma,75.11291913679915,67.84883740785911
44.png,log,87.68759258953658,74.00146880726656
44.png,retinex,19.8413031502941,15.121688869243068
44.png,hist_eq,60.72238968893018,69.08104862663853
45.png,clahe,39.199849436051004,34.12582509008317
45.png,gamma,39.40381926448591,34.40513350004597
45.png,log,45.921722263334274,46.86790461657427
45.png,retinex,31.62834627900662,29.802372319967038
45.png,hist_eq,51.502447347051906,42.38621719449163
450.png,clahe,79.44738601608236,65.39548827207332
450.png,gamma,86.9569881152665,71.19578491252315
450.png,log,81.39613586698991,71.40466049617737
450.png,retinex,43.017932919594166,36.77539303113692
450.png,hist_eq,60.45941542125934,68.02443429846304
46.png,clahe,39.199849436051004,34.12582509008317
46.png,gamma,40.76187284229529,36.26479964955836
46.png,log,64.1182439035255,61.89712281418389
46.png,retinex,4.2019633016904585,23.84536814832061
46.png,hist_eq,54.22030024455378,42.95605574860609
460.png,clahe,79.69679301002505,63.815879322525994
460.png,gamma,86.4803387777835,69.55464338960992
460.png,log,83.64006016483711,69.87178950759478
460.png,retinex,41.059651731592346,33.69948770027226
460.png,hist_eq,58.94132910344668,61.92485745007076
464.png,clahe,76.0725527873159,64.19682751383989
464.png,gamma,88.4638564298956,73.58518628871713
464.png,log,79.40914417197862,71.25589555283307
464.png,retinex,49.401356687766516,45.46061009629662
464.png,hist_eq,61.80636363051981,73.43638882093478
468.png,clahe,39.199849436051004,34.12582509008317
468.png,gamma,43.72320726911321,40.31993670815823
468.png,log,75.01468554106089,63.88570318490498
468.png,retinex,8.743090945955663,21.92108317796009
468.png,hist_eq,57.34654004524301,55.51709373904249
469.png,clahe,39.199849436051004,34.12582509008317
469.png,gamma,39.199849436051004,34.12582509008317
469.png,log,74.48419261929803,63.76242504286771
469.png,retinex,27.29331872026337,24.28941362155801
469.png,hist_eq,54.22030024455378,42.95605574860609
47.png,clahe,64.37492913140919,61.41319252905608
47.png,gamma,65.5363237477908,60.91177986886589
47.png,log,65.90296840467362,61.768284623295635
47.png,retinex,5.2734464862510935,19.666971993156174
47.png,hist_eq,54.22030024455378,42.95605574860609
470.png,clahe,39.199849436051004,34.12582509008317
470.png,gamma,42.49750527613312,38.64150771023038
470.png,log,82.0200179350768,67.0876883990952
470.png,retinex,13.93768049359571,19.758258977352373
470.png,hist_eq,54.37292922160801,43.56930952996889
471.png,clahe,39.199849436051004,34.12582509008317
471.png,gamma,39.199849436051004,34.12582509008317
471.png,log,79.55171623033557,64.94003716523643
471.png,retinex,26.748154517224364,23.929215893079252
471.png,hist_eq,54.22030024455378,42.95605574860609
472.png,clahe,39.199849436051004,34.12582509008317
472.png,gamma,39.199849436051004,34.12582509008317
472.png,log,81.8024592034265,66.45021839382032
472.png,retinex,22.250721397598717,20.957697982248284
472.png,hist_eq,54.41477497528541,43.737443177798596
473.png,clahe,39.199849436051004,34.12582509008317
473.png,gamma,39.199849436051004,34.12582509008317
473.png,log,84.9116969696469,69.85208711543892
473.png,retinex,19.034014621188536,18.725454530135018
473.png,hist_eq,54.81772143790339,45.35645712034404
474.png,clahe,39.199849436051004,34.12582509008317
474.png,gamma,39.199849436051004,34.12582509008317
474.png,log,79.70332696580668,65.30056217127292
474.png,retinex,18.89033425184009,21.55223369002316
474.png,hist_eq,54.22030024455378,42.95605574860609
475.png,clahe,39.199849436051004,34.12582509008317
475.png,gamma,39.199849436051004,34.12582509008317
475.png,log,69.54058434470119,62.61360887953943
475.png,retinex,20.90340601595586,21.12771768521264
475.png,hist_eq,54.22030024455378,42.95605574860609
476.png,clahe,39.199849436051004,34.12582509008317
476.png,gamma,39.199849436051004,34.12582509008317
476.png,log,64.37492913140919,61.41319252905608
476.png,retinex,16.908051729309484,22.644030206508436
476.png,hist_eq,54.22030024455378,42.95605574860609
477.png,clahe,39.935843521438095,35.133666981743666
477.png,gamma,54.00706189075672,54.12206434742185
477.png,log,83.4383957571351,68.30635846697452
477.png,retinex,13.160053261502657,21.565746229455367
477.png,hist_eq,59.68808966729232,64.9252951676626
478.png,clahe,77.42400901350233,64.44559175092463
478.png,gamma,68.82721648960448,62.917539475709205
478.png,log,86.07684465295965,69.3473417567678
478.png,retinex,34.18508282031596,28.84290000274798
478.png,hist_eq,57.38130995392218,55.65679707969689
479.png,clahe,67.49702728670296,62.13871862762046
479.png,gamma,63.83248848880765,62.43585930658496
479.png,log,84.39733210294733,68.59064523690274
479.png,retinex,37.28257249612609,30.889455405677445
479.png,hist_eq,56.383461984330054,51.647505709289824
48.png,clahe,64.37492913140919,61.41319252905608
48.png,gamma,65.7469563331383,60.50779306977721
48.png,log,67.29560384871255,62.09191101496524
48.png,retinex,5.649999999607744,18.3062632095259
48.png,hist_eq,54.22030024455378,42.95605574860609
480.png,clahe,85.23892414705662,69.95880852048657
480.png,gamma,83.8977834143526,65.94999425539778
480.png,log,82.00164032675484,70.75851439402189
480.png,retinex,43.375504003409134,42.307486191416416
480.png,hist_eq,58.690900093561254,60.9186491910675
481.png,clahe,77.99740552752381,65.67233962240337
481.png,gamma,77.20705491156492,67.77703121906897
481.png,log,84.74866637080078,75.42299625511245
481.png,retinex,40.616921414216506,40.23549938224759
481.png,hist_eq,59.752782246883136,65.18522594768798
482.png,clahe,39.199849436051004,34.12582509008317
482.png,gamma,39.199849436051004,34.12582509008317
482.png,log,69.94501946212984,65.44317610815499
482.png,retinex,24.180617810055523,29.741108980165166
482.png,hist_eq,37.79704508631853,39.51267440084306
483.png,clahe,39.199849436051004,34.12582509008317
483.png,gamma,39.199849436051004,34.12582509008317
483.png,log,68.42410603150257,62.60779748322289
483.png,retinex,26.197300520182633,29.941637803649815
483.png,hist_eq,36.842316255730495,39.312501206446214
484.png,clahe,39.199849436051004,34.12582509008317
484.png,gamma,39.199849436051004,34.12582509008317
484.png,log,58.464354943726185,58.764234494862166
484.png,retinex,32.535362545691434,34.100461374539194
484.png,hist_eq,15.484034512072194,34.83441764336508
485.png,clahe,39.199849436051004,34.12582509008317
485.png,gamma,39.199849436051004,34.12582509008317
485.png,log,64.40815909389052,61.66813514458875
485.png,retinex,38.305352436211564,37.99784612443955
485.png,hist_eq,2.10340908054486,32.02896917481217
486.png,clahe,39.199849436051004,34.12582509008317
486.png,gamma,43.88089511035452,41.117694707069134
486.png,log,69.40892162724944,66.68501341884483
486.png,retinex,32.46032178946262,30.83357848729953
486.png,hist_eq,52.22774329490572,48.65144326620255
487.png,clahe,39.199849436051004,34.12582509008317
487.png,gamma,42.48038902540746,38.61806937716223
487.png,log,71.36721169495034,65.03726536878065
487.png,retinex,3.2014825671689704,27.746880476911056
487.png,hist_eq,56.02080247737292,50.19036226064035
488.png,clahe,39.924917129620454,36.37536258437934
488.png,gamma,49.34343170873161,49.862837977872594
488.png,log,70.75996454498411,66.14002952025163
488.png,retinex,27.938229771510667,30.018290842580466
488.png,hist_eq,56.76707500044711,53.188839060624474
489.png,clahe,39.199849436051004,34.12582509008317
489.png,gamma,39.20024645305846,34.12746515853109
489.png,log,63.05660961488363,63.8986286594549
489.png,retinex,14.462991095863662,28.365874039853615
489.png,hist_eq,30.2284520904715,47.5316123426078
490.png,clahe,39.199849436051004,34.12582509008317
490.png,gamma,39.199849436051004,34.12582509008317
490.png,log,70.20935670706668,67.65850260865619
490.png,retinex,19.64936820454612,29.109163907057365
490.png,hist_eq,48.26775887669102,52.850980678319154
491.png,clahe,39.199849436051004,34.12582509008317
491.png,gamma,46.11388299819304,44.87475655662746
491.png,log,71.04028490536679,68.53859828064753
491.png,retinex,31.847399329071877,31.868021113828025
491.png,hist_eq,54.6970560797545,44.87163118104675
492.png,clahe,39.199849436051004,34.12582509008317
492.png,gamma,39.199849436051004,34.12582509008317
492.png,log,64.48470987725193,62.255438152896076
492.png,retinex,50.30475700713498,40.08665729017689
492.png,hist_eq,19.714093909070236,35.72131293222315
494.png,clahe,56.38166450631832,56.40013182074993
494.png,gamma,62.97880010581022,64.04532341950012
494.png,log,76.44645940124005,71.34941689472284
494.png,retinex,30.68780223005601,28.922902662728344
494.png,hist_eq,57.24944476542107,55.12697091536575
495.png,clahe,44.858852803854134,46.19929739093911
495.png,gamma,56.58536918282642,56.994733003174716
495.png,log,69.30895516526375,67.05896335205094
495.png,retinex,23.5751023586191,36.530831164183724
495.png,hist_eq,41.50911910978223,40.290966300393876
496.png,clahe,64.37492913140919,61.41319252905608
496.png,gamma,63.3918258723858,63.266643327030515
496.png,log,79.7115219331924,69.65481190702727
496.png,retinex,4.70887793009552,21.86858478406011
496.png,hist_eq,59.13769634340323,62.71384886417394
497.png,clahe,64.37492913140919,61.41319252905608
497.png,gamma,63.51237120761949,63.039378443377366
497.png,log,79.40023357980967,68.70594278955372
497.png,retinex,3.289337377170549,27.404278553135814
497.png,hist_eq,57.709266040272226,56.97450433264964
498.png,clahe,64.37492913140919,61.41319252905608
498.png,gamma,63.719459212048065,62.64895411761491
498.png,log,64.34063333112269,61.47785061845284
498.png,retinex,8.502553544728414,27.882683858242114
498.png,hist_eq,59.24898362715756,63.16099428110015
499.png,clahe,62.92694672071624,59.69204821500513
499.png,gamma,64.13742003253228,61.860969936768996
499.png,log,74.28047858529095,66.04384111075532
499.png,retinex,3.5133359844601255,26.530765153254745
499.png,hist_eq,54.32963792797502,43.39536779208323
5.png,clahe,67.03156028009538,62.03055147703239
5.png,gamma,72.92489268865057,60.5080303336346
5.png,log,76.31512817770229,57.262705241700864
5.png,retinex,22.525652916695353,17.47068254026298
5.png,hist_eq,54.22030024455378,42.95605574860609
50.png,clahe,62.855187748089534,60.415115035448586
50.png,gamma,64.32027444998464,61.63625410521872
50.png,log,76.37846619186934,64.41636245989636
50.png,retinex,5.01125338222106,20.689430090096774
50.png,hist_eq,55.918403428711684,49.77892922209521
500.png,clahe,64.37492913140919,61.41319252905608
500.png,gamma,63.87999871532097,62.34628797576612
500.png,log,78.41094848812975,69.93709104431323
500.png,retinex,18.3284896750831,27.30556728537297
500.png,hist_eq,57.23123112990976,55.05378965538977
501.png,clahe,64.37492913140919,61.41319252905608
501.png,gamma,63.92065232774775,62.269643462891835
501.png,log,76.37258984745222,67.88559645264527
501.png,retinex,8.58331939430185,25.916428559059412
501.png,hist_eq,57.36019569982807,55.57196131381697
502.png,clahe,43.4629021582202,51.736401287373596
502.png,gamma,54.97015474754646,59.32613181744512
502.png,log,64.65157750041523,63.53565832530423
502.png,retinex,30.95613680032846,32.45943705570113
502.png,hist_eq,22.167545262009714,36.235715743660904
504.png,clahe,41.282175053289734,36.3280178534537
504.png,gamma,60.98111894182226,59.94284781791178
504.png,log,64.82705993706585,62.287325843820355
504.png,retinex,19.403024946904207,35.170104373278384
504.png,hist_eq,36.51977086079197,39.6474071753574
505.png,clahe,41.28278272992118,40.38100428310279
505.png,gamma,56.341023132073495,55.8986864117861
505.png,log,64.47177580101221,62.15620700787439
505.png,retinex,16.892518529876327,35.12972740679509
505.png,hist_eq,28.44386498357307,37.5516401480255
506.png,clahe,45.698939593714684,41.399812547098186
506.png,gamma,63.52972105681221,63.02278422449493
506.png,log,64.37492913140919,61.41319252905608
506.png,retinex,13.408170197418885,30.0668651512965
506.png,hist_eq,54.77729276083052,51.87908069469493
507.png,clahe,47.48414901287946,50.605875934672845
507.png,gamma,59.442133077106476,62.275672569610634
507.png,log,64.57100122991496,62.91747149579021
507.png,retinex,24.359332214150104,36.695256695594914
507.png,hist_eq,45.759081700391754,55.234670652404574
508.png,clahe,39.199849436051004,34.12582509008317
508.png,gamma,39.199849436051004,34.12582509008317
508.png,log,56.98370484115277,49.0204246700064
508.png,retinex,22.506961993615114,36.30687954349645
508.png,hist_eq,17.212999984344705,40.19475819986794
51.png,clahe,71.3004680269871,63.02257793766179
51.png,gamma,74.10001213145487,65.3443773709202
51.png,log,80.77816040203659,67.17797088669573
51.png,retinex,5.4392642976857015,19.02034261460904
51.png,hist_eq,57.96925566343197,58.01912654394287
511.png,clahe,39.199849436051004,34.12582509008317
511.png,gamma,39.85725429323067,36.841549967147394
511.png,log,64.55330918808895,62.781736903258825
511.png,retinex,25.270741110077825,36.886347217064966
511.png,hist_eq,27.02589905753198,43.953622667459555
512.png,clahe,39.199849436051004,34.12582509008317
512.png,gamma,39.199849436051004,34.12582509008317
512.png,log,46.74553196086011,33.05297661667786
512.png,retinex,45.31835628436574,41.089629909391576
512.png,hist_eq,55.32588574050867,33.207116959029285
514.png,clahe,37.26875172995027,32.57919700565974
514.png,gamma,37.42344438596261,34.1048400427224
514.png,log,57.40082754184012,57.964985476367296
514.png,retinex,37.99186211154361,39.5535207071583
514.png,hist_eq,26.181959169288984,37.07739772676
515.png,clahe,39.199849436051004,34.12582509008317
515.png,gamma,39.199849436051004,34.12582509008317
515.png,log,40.4640065587729,32.99147405672291
515.png,retinex,38.65332943354697,39.69220723530367
515.png,hist_eq,52.95801841463428,33.192722559447944
517.png,clahe,39.199849436051004,34.12582509008317
517.png,gamma,39.64051779428524,35.94621629942996
517.png,log,57.96901120610781,49.0767078087381
517.png,retinex,38.44796186413465,39.64914884942728
517.png,hist_eq,2.10340908054486,32.02896917481217
52.png,clahe,71.14342957022603,62.98608469075177
52.png,gamma,73.9827336160493,65.29584856600042
52.png,log,80.67089098577145,67.08119734670545
52.png,retinex,5.449978195329922,18.97856229610428
52.png,hist_eq,57.891295916948046,57.70588910864009
522.png,clahe,39.199849436051004,34.12582509008317
522.png,gamma,39.61237507608197,35.82995935502479
522.png,log,62.6371489478455,56.76315029537341
522.png,retinex,42.905962087875885,40.58383534554839
522.png,hist_eq,2.10340908054486,32.02896917481217
523.png,clahe,39.199849436051004,34.12582509008317
523.png,gamma,40.19108653609735,38.220603554625605
523.png,log,59.353426070007636,46.16555625404959
523.png,retinex,51.48696231062204,42.38297052474813
523.png,hist_eq,11.778419440421832,32.250371446899734
524.png,clahe,39.199849436051004,34.12582509008317
524.png,gamma,42.80310900651065,39.059989662514276
524.png,log,86.44453296968123,66.54181846366785
524.png,retinex,13.187644015889685,18.888847658951484
524.png,hist_eq,54.22030024455378,42.95605574860609
525.png,clahe,39.199849436051004,34.12582509008317
525.png,gamma,42.68299002336595,38.895503363506556
525.png,log,86.46826846478612,66.97648462843338
525.png,retinex,13.12508364554933,19.35821726558524
525.png,hist_eq,54.22030024455378,42.95605574860609
526.png,clahe,64.37492913140919,61.41319252905608
526.png,gamma,72.10179545106004,66.68006661473886
526.png,log,73.38683124577653,79.46700532057395
526.png,retinex,4.765964099114081,21.645969410737173
526.png,hist_eq,61.271255911394015,71.2863591311352
527.png,clahe,64.37492913140919,61.41319252905608
527.png,gamma,72.06503383806461,66.66412708521337
527.png,log,71.6846037030173,78.4149557759505
527.png,retinex,4.804246291053975,21.49668273417723
527.png,hist_eq,61.26345277727588,71.25500662129866
528.png,clahe,63.328476573547604,63.38607616117595
528.png,gamma,62.963423401889415,64.07431321674743
528.png,log,82.18860800346744,76.66126934072167
528.png,retinex,12.798325436158073,23.553478726036516
528.png,hist_eq,60.13432136879387,66.71822652048537
529.png,clahe,63.34817270941436,63.3489429115359
529.png,gamma,62.97633876951174,64.0630601549604
529.png,log,81.7109938385209,76.89228624772099
529.png,retinex,43.591466849591704,36.32421856860706
529.png,hist_eq,60.64401860749532,66.73011945831094
53.png,clahe,78.90520772986513,69.03692977247321
53.png,gamma,74.4716004210314,69.80954784606409
53.png,log,73.09233032792514,81.06104239612466
53.png,retinex,12.954476876170533,21.864249087569938
53.png,hist_eq,64.10722397432801,82.68110324843695
530.png,clahe,39.199849436051004,34.12582509008317
530.png,gamma,55.16316045953057,55.76597045997449
530.png,log,78.0453643045297,69.00275248756635
530.png,retinex,28.29501647746581,27.111580475363965
530.png,hist_eq,55.32548124069908,47.39660457529201
531.png,clahe,39.199849436051004,34.12582509008317
531.png,gamma,56.28472469504111,56.84597594385998
531.png,log,79.1803595279826,71.24472218704555
531.png,retinex,16.85484547951486,27.412560670060923
531.png,hist_eq,54.74521820893513,45.065143634635476
532.png,clahe,52.46829610525237,48.012717920668024
532.png,gamma,52.78805603324193,52.737152791529155
532.png,log,72.17786461783179,63.22647099091825
532.png,retinex,23.041444058698243,21.480139670086604
532.png,hist_eq,54.22030024455378,42.95605574860609
533.png,clahe,51.85153535454192,47.359752026060434
533.png,gamma,52.72057609605032,52.54799851838529
533.png,log,73.07339175874655,63.434577296482274
533.png,retinex,21.429867659273683,20.41534826392531
533.png,hist_eq,54.22030024455378,42.95605574860609
534.png,clahe,48.56120713223415,41.20932399017953
534.png,gamma,59.060466884254595,55.26719918647513
534.png,log,80.80110289559941,65.23037481247225
534.png,retinex,30.205262277118678,26.21337606955203
534.png,hist_eq,54.22030024455378,42.95605574860609
535.png,clahe,48.52204190845662,41.15113857718814
535.png,gamma,59.012080458994525,55.19740264849945
535.png,log,80.2754912757785,65.10823100759468
535.png,retinex,30.422367356354137,26.356820477577884
535.png,hist_eq,54.22030024455378,42.95605574860609
537.png,clahe,41.21287315699153,35.82974563372151
537.png,gamma,48.19759243308956,46.44698704349867
537.png,log,83.39221662566233,66.32074284863229
537.png,retinex,33.79813728935144,25.653721873269564
537.png,hist_eq,54.34356918845198,43.45134273427009
538.png,clahe,55.50582657756273,49.00283571255343
538.png,gamma,63.83166550697153,58.35611232784781
538.png,log,79.93435725889697,61.54090432477268
538.png,retinex,7.383256863617237,19.578557314160026
538.png,hist_eq,54.22030024455378,42.95605574860609
539.png,clahe,64.99835103392991,56.24887526752145
539.png,gamma,63.29289169089943,57.966144414369225
539.png,log,79.78593607512957,62.65109856693165
539.png,retinex,31.959831569292387,24.232564859691422
539.png,hist_eq,54.22030024455378,42.95605574860609
54.png,clahe,78.78593790496643,68.94360329267589
54.png,gamma,75.07345023315209,69.93345815872173
54.png,log,80.44232097391364,77.50592985941815
54.png,retinex,11.657457551703795,20.381874110566983
