filename,method,musiq,maniqa,clipiqa
198.png,log,51.86981964111328,0.4940096437931061,0.5488126873970032
198.png,retinex,44.276031494140625,0.4750189185142517,0.5643777847290039
198.png,hist_eq,43.22590637207031,0.4516724944114685,0.43249866366386414
199.png,clahe,39.86991882324219,0.2766479551792145,0.38295412063598633
199.png,gamma,41.45634460449219,0.31692469120025635,0.5784167647361755
199.png,log,44.71562957763672,0.35570409893989563,0.41219788789749146
199.png,retinex,39.686397552490234,0.30268311500549316,0.6281097531318665
199.png,hist_eq,47.63481903076172,0.32076144218444824,0.45110026001930237
2.png,clahe,52.37689208984375,0.3773324191570282,0.5690497756004333
2.png,gamma,54.3209228515625,0.4005715548992157,0.6175214648246765
2.png,log,55.53539276123047,0.42806798219680786,0.6266695857048035
2.png,retinex,48.60972213745117,0.33201539516448975,0.5245645642280579
2.png,hist_eq,52.470943450927734,0.3951670825481415,0.49966374039649963
200.png,clahe,35.714820861816406,0.2234966903924942,0.3079482614994049
200.png,gamma,38.91093444824219,0.2533763647079468,0.40412184596061707
200.png,log,41.183509826660156,0.2814464867115021,0.36938580870628357
200.png,retinex,35.21062469482422,0.31879714131355286,0.37939029932022095
200.png,hist_eq,44.76453399658203,0.2862128019332886,0.46989336609840393
201.png,clahe,51.3582763671875,0.46767735481262207,0.7024704217910767
201.png,gamma,51.006900787353516,0.5036337375640869,0.7269462943077087
201.png,log,54.548866271972656,0.5367995500564575,0.7084689140319824
201.png,retinex,38.449485778808594,0.4440477788448334,0.5675638318061829
201.png,hist_eq,56.678993225097656,0.5278869271278381,0.6875362396240234
202.png,clahe,44.175079345703125,0.3798593580722809,0.48884788155555725
202.png,gamma,47.30152893066406,0.39425817131996155,0.4477379024028778
202.png,log,52.30535125732422,0.44398176670074463,0.5720838904380798
202.png,retinex,34.8465576171875,0.2971106469631195,0.4375281035900116
202.png,hist_eq,43.132911682128906,0.39725372195243835,0.5145713686943054
203.png,clahe,22.463886260986328,0.15431110560894012,0.19118177890777588
203.png,gamma,24.089263916015625,0.19616346061229706,0.34362733364105225
203.png,log,26.97284507751465,0.19395820796489716,0.33146989345550537
203.png,retinex,27.960769653320312,0.2008257508277893,0.6409298777580261
203.png,hist_eq,31.9396915435791,0.21848063170909882,0.25848716497421265
204.png,clahe,36.189544677734375,0.3320295214653015,0.41724759340286255
204.png,gamma,42.18029022216797,0.37952885031700134,0.5219599604606628
204.png,log,55.65472412109375,0.4775971472263336,0.6085943579673767
204.png,retinex,31.157575607299805,0.3316446840763092,0.6598224639892578
204.png,hist_eq,49.05610656738281,0.41786596179008484,0.5259794592857361
206.png,clahe,41.514549255371094,0.4148876368999481,0.47629690170288086
206.png,gamma,46.303462982177734,0.430019348859787,0.5737950801849365
206.png,log,51.7879753112793,0.49030035734176636,0.6278409957885742
206.png,retinex,33.12262725830078,0.340440034866333,0.6226927042007446
206.png,hist_eq,53.18620300292969,0.45136570930480957,0.6122159361839294
207.png,clahe,40.91492462158203,0.28040146827697754,0.43398141860961914
207.png,gamma,44.25932312011719,0.32514122128486633,0.39166733622550964
207.png,log,52.743309020996094,0.40181636810302734,0.37485215067863464
207.png,retinex,47.753334045410156,0.4199213683605194,0.5884031653404236
207.png,hist_eq,47.07049560546875,0.4121652841567993,0.3566215932369232
209.png,clahe,58.94055938720703,0.5070773363113403,0.4584487974643707
209.png,gamma,57.49296951293945,0.509273886680603,0.4558587074279785
209.png,log,61.415523529052734,0.5745527148246765,0.4666845500469208
209.png,retinex,37.505950927734375,0.407003253698349,0.40070483088493347
209.png,hist_eq,58.24467849731445,0.5727850794792175,0.4250144958496094
21.png,clahe,49.36063766479492,0.39362627267837524,0.6675359606742859
21.png,gamma,50.15510559082031,0.40581944584846497,0.5179538130760193
21.png,log,55.323394775390625,0.4820755422115326,0.595219612121582
21.png,retinex,34.04463195800781,0.30866560339927673,0.5416020750999451
21.png,hist_eq,56.773921966552734,0.4319722652435303,0.5467283129692078
210.png,clahe,41.952781677246094,0.3728095293045044,0.439484566450119
210.png,gamma,43.37273406982422,0.38802438974380493,0.5302395224571228
210.png,log,52.2692756652832,0.48940983414649963,0.7034193277359009
210.png,retinex,37.3231201171875,0.3989378809928894,0.4846644401550293
210.png,hist_eq,48.80447006225586,0.43076029419898987,0.6180737018585205
211.png,clahe,24.756521224975586,0.13637258112430573,0.31786638498306274
211.png,gamma,22.30882453918457,0.16051490604877472,0.48462992906570435
211.png,log,33.6205940246582,0.19269946217536926,0.5317277312278748
211.png,retinex,31.101558685302734,0.22880080342292786,0.6081762313842773
211.png,hist_eq,34.774322509765625,0.24232390522956848,0.5524312257766724
212.png,clahe,34.62834930419922,0.3015507161617279,0.4738467335700989
212.png,gamma,38.17311096191406,0.31862977147102356,0.3543378710746765
212.png,log,47.141971588134766,0.3765547275543213,0.6258243918418884
212.png,retinex,37.809059143066406,0.3358062207698822,0.41021034121513367
212.png,hist_eq,47.406150817871094,0.38512712717056274,0.5555360913276672
213.png,clahe,31.118667602539062,0.29374799132347107,0.5392963290214539
213.png,gamma,40.29224395751953,0.3449333906173706,0.6092144250869751
213.png,log,44.2338981628418,0.4008386731147766,0.6789764761924744
213.png,retinex,44.42634963989258,0.3283957839012146,0.7411590814590454
213.png,hist_eq,40.18672561645508,0.3771599233150482,0.6554350256919861
215.png,clahe,42.02766036987305,0.42120271921157837,0.538787305355072
215.png,gamma,48.962467193603516,0.4594246447086334,0.5961986780166626
215.png,log,55.8739013671875,0.5300214886665344,0.6733124852180481
215.png,retinex,43.22074890136719,0.34876686334609985,0.6917341947555542
215.png,hist_eq,43.09673309326172,0.46971556544303894,0.6108810305595398
216.png,clahe,38.82324981689453,0.37114134430885315,0.587925136089325
216.png,gamma,39.380348205566406,0.41227900981903076,0.6261839866638184
216.png,log,41.86659622192383,0.4219353199005127,0.6315417885780334
216.png,retinex,50.132598876953125,0.41489994525909424,0.6624299883842468
216.png,hist_eq,50.77985763549805,0.38876035809516907,0.6273785829544067
219.png,clahe,32.63007354736328,0.3668447434902191,0.5846117734909058
219.png,gamma,34.9424934387207,0.43963754177093506,0.6727589964866638
219.png,log,33.578582763671875,0.410565048456192,0.6352869272232056
219.png,retinex,32.808929443359375,0.312885046005249,0.652543306350708
219.png,hist_eq,43.25153732299805,0.4650237560272217,0.6842669248580933
220.png,clahe,26.619718551635742,0.1829351782798767,0.4110179841518402
220.png,gamma,23.452861785888672,0.23913614451885223,0.6184529662132263
220.png,log,22.998489379882812,0.21179728209972382,0.4959371089935303
220.png,retinex,23.77379608154297,0.22245275974273682,0.5698877573013306
220.png,hist_eq,30.44795799255371,0.30739089846611023,0.6305239200592041
221.png,clahe,45.2480583190918,0.49254024028778076,0.6770732998847961
221.png,gamma,47.512420654296875,0.5340638160705566,0.6089039444923401
221.png,log,46.649078369140625,0.5262883305549622,0.6329962015151978
221.png,retinex,38.293601989746094,0.5158283114433289,0.5090881586074829
221.png,hist_eq,57.315460205078125,0.5465279817581177,0.7518343329429626
222.png,clahe,45.25288391113281,0.46757638454437256,0.5725982785224915
222.png,gamma,44.47664260864258,0.4998244345188141,0.45598316192626953
222.png,log,47.188995361328125,0.5158112049102783,0.6084713339805603
222.png,retinex,43.479496002197266,0.41926971077919006,0.5343044400215149
222.png,hist_eq,52.02269744873047,0.5223782658576965,0.645514726638794
225.png,clahe,39.82597351074219,0.31979474425315857,0.49226054549217224
225.png,gamma,41.75102996826172,0.35337701439857483,0.521324098110199
225.png,log,52.48676300048828,0.4013884961605072,0.6323494911193848
225.png,retinex,39.98744201660156,0.3400562107563019,0.5377675294876099
225.png,hist_eq,48.051597595214844,0.35768353939056396,0.6401175856590271
227.png,clahe,36.883575439453125,0.2861874997615814,0.2820987105369568
227.png,gamma,35.235748291015625,0.27560803294181824,0.36584022641181946
227.png,log,31.027002334594727,0.31659576296806335,0.4374732971191406
227.png,retinex,44.105735778808594,0.24037709832191467,0.5388371348381042
227.png,hist_eq,24.06121063232422,0.27493858337402344,0.48911094665527344
228.png,clahe,35.605743408203125,0.2752246856689453,0.29407820105552673
228.png,gamma,32.30921173095703,0.27708032727241516,0.37499383091926575
228.png,log,37.854854583740234,0.2977703809738159,0.47052860260009766
228.png,retinex,40.9428825378418,0.25722169876098633,0.517630398273468
228.png,hist_eq,24.69295883178711,0.27160581946372986,0.41083499789237976
229.png,clahe,46.01127624511719,0.36284372210502625,0.45499563217163086
229.png,gamma,40.70420455932617,0.3336315155029297,0.4004460871219635
229.png,log,33.479652404785156,0.38351336121559143,0.5621282458305359
229.png,retinex,48.26960754394531,0.29320695996284485,0.48348599672317505
229.png,hist_eq,29.024517059326172,0.35267174243927,0.5473953485488892
230.png,clahe,53.65819549560547,0.4657929539680481,0.640385091304779
230.png,gamma,50.894134521484375,0.47177961468696594,0.5877944231033325
230.png,log,60.33326721191406,0.5350697040557861,0.7955173850059509
230.png,retinex,36.863616943359375,0.3539068102836609,0.5694568753242493
230.png,hist_eq,51.32143020629883,0.46390530467033386,0.699499785900116
231.png,clahe,29.766616821289062,0.21700283885002136,0.4146225154399872
231.png,gamma,32.918609619140625,0.2513424754142761,0.5104042887687683
231.png,log,40.819549560546875,0.31803491711616516,0.5223275423049927
231.png,retinex,41.66496658325195,0.23908597230911255,0.6675670742988586
231.png,hist_eq,33.804893493652344,0.3101169168949127,0.6104326844215393
232.png,clahe,40.74687194824219,0.3764406740665436,0.5148237347602844
232.png,gamma,43.392425537109375,0.4130595624446869,0.5952641367912292
232.png,log,53.949832916259766,0.4726271331310272,0.7112183570861816
232.png,retinex,37.46912384033203,0.34518691897392273,0.6464529633522034
232.png,hist_eq,46.82929611206055,0.43282121419906616,0.709762692451477
233.png,clahe,55.29411315917969,0.5522667765617371,0.6838300228118896
233.png,gamma,55.19316482543945,0.5167794227600098,0.7001692056655884
233.png,log,59.24127960205078,0.5688695907592773,0.7728732824325562
233.png,retinex,48.549591064453125,0.38338103890419006,0.6063123345375061
233.png,hist_eq,52.53013610839844,0.49618446826934814,0.6820369958877563
235.png,clahe,63.353965759277344,0.6324040293693542,0.7187206745147705
235.png,gamma,61.70981216430664,0.5800232887268066,0.7030065655708313
235.png,log,64.19111633300781,0.6117359399795532,0.7764455676078796
235.png,retinex,50.05574035644531,0.4364902079105377,0.6207999587059021
235.png,hist_eq,58.4405517578125,0.5416044592857361,0.7176527976989746
236.png,clahe,40.1838264465332,0.36769843101501465,0.4469551146030426
236.png,gamma,41.30266571044922,0.3762807548046112,0.44591495394706726
236.png,log,38.4879035949707,0.3354095220565796,0.45819711685180664
236.png,retinex,44.48697280883789,0.3767266273498535,0.6002933382987976
236.png,hist_eq,39.057926177978516,0.4356442093849182,0.6336180567741394
237.png,clahe,28.78215789794922,0.17537422478199005,0.20254407823085785
237.png,gamma,28.858144760131836,0.20769816637039185,0.4164350926876068
237.png,log,26.616676330566406,0.19234780967235565,0.3792548179626465
237.png,retinex,35.14805221557617,0.2669215202331543,0.5615724921226501
237.png,hist_eq,26.610519409179688,0.2475535124540329,0.38260331749916077
238.png,clahe,36.178924560546875,0.22443246841430664,0.2931877672672272
238.png,gamma,33.69932556152344,0.27289634943008423,0.46886110305786133
238.png,log,33.748435974121094,0.2279289811849594,0.3734814524650574
238.png,retinex,44.77510070800781,0.3573833405971527,0.647586464881897
238.png,hist_eq,30.318439483642578,0.30573171377182007,0.49648475646972656
239.png,clahe,41.05615234375,0.3378300070762634,0.4313410818576813
239.png,gamma,43.59117889404297,0.3403048515319824,0.43651071190834045
239.png,log,49.44047164916992,0.4056743085384369,0.623912513256073
239.png,retinex,30.076629638671875,0.31843656301498413,0.5540811419487
239.png,hist_eq,50.04472351074219,0.38456910848617554,0.533384382724762
24.png,clahe,36.043739318847656,0.27214014530181885,0.5519262552261353
24.png,gamma,37.94500732421875,0.30774667859077454,0.5755953192710876
24.png,log,48.43864059448242,0.3735312223434448,0.5982367992401123
24.png,retinex,33.83184814453125,0.2397313416004181,0.5464031100273132
24.png,hist_eq,47.635215759277344,0.3309328258037567,0.5433956384658813
240.png,clahe,28.452983856201172,0.19937095046043396,0.2732453942298889
240.png,gamma,30.191925048828125,0.2259584665298462,0.3145885467529297
240.png,log,32.04493713378906,0.23816083371639252,0.3112097680568695
240.png,retinex,25.043453216552734,0.20054958760738373,0.583369255065918
240.png,hist_eq,36.799468994140625,0.26767072081565857,0.3338838517665863
241.png,clahe,31.285966873168945,0.3360947072505951,0.4103318750858307
241.png,gamma,35.39483642578125,0.3778285086154938,0.46260014176368713
241.png,log,37.82217788696289,0.4288480877876282,0.5785402655601501
241.png,retinex,39.36647033691406,0.2874412536621094,0.6022170782089233
241.png,hist_eq,46.914024353027344,0.4097432494163513,0.3650824725627899
242.png,clahe,29.175840377807617,0.2070520520210266,0.3337072730064392
242.png,gamma,28.97434425354004,0.24877481162548065,0.5398783087730408
242.png,log,29.44841766357422,0.2891994118690491,0.4208083152770996
242.png,retinex,36.02632141113281,0.19683805108070374,0.4596326947212219
242.png,hist_eq,38.826194763183594,0.28251588344573975,0.24238374829292297
243.png,clahe,52.004425048828125,0.5628626942634583,0.5637208819389343
243.png,gamma,48.66732406616211,0.5555745959281921,0.5156326293945312
243.png,log,48.998592376708984,0.5752568244934082,0.5567801594734192
243.png,retinex,40.77588653564453,0.3702080249786377,0.4513377249240875
243.png,hist_eq,59.3520393371582,0.5896230340003967,0.42766687273979187
244.png,clahe,44.31874084472656,0.373472660779953,0.3608205020427704
244.png,gamma,46.79488754272461,0.4185497462749481,0.3876465857028961
244.png,log,48.316978454589844,0.4553941786289215,0.4294675886631012
244.png,retinex,50.34717559814453,0.38548222184181213,0.491376131772995
244.png,hist_eq,54.572853088378906,0.47669366002082825,0.38687705993652344
246.png,clahe,34.47440719604492,0.26877012848854065,0.2722610533237457
246.png,gamma,37.87919998168945,0.3131694793701172,0.3438534438610077
246.png,log,39.13611602783203,0.3538210391998291,0.35537680983543396
246.png,retinex,36.193397521972656,0.30175021290779114,0.5040243268013
246.png,hist_eq,44.08927536010742,0.3999563157558441,0.4081438183784485
247.png,clahe,55.38380813598633,0.5616970062255859,0.45015645027160645
247.png,gamma,58.14518737792969,0.5170227885246277,0.46919676661491394
247.png,log,56.51289749145508,0.5216240286827087,0.48894748091697693
247.png,retinex,48.79241943359375,0.39349910616874695,0.4030964970588684
247.png,hist_eq,59.827239990234375,0.5765285491943359,0.4917147159576416
248.png,clahe,39.224891662597656,0.2930169999599457,0.3329673707485199
248.png,gamma,37.46943283081055,0.34853503108024597,0.47834473848342896
248.png,log,41.05658721923828,0.38386473059654236,0.6584667563438416
248.png,retinex,38.26950454711914,0.3675830662250519,0.6015850901603699
248.png,hist_eq,40.58434295654297,0.3667743504047394,0.6837943196296692
249.png,clahe,25.193235397338867,0.19178996980190277,0.327335000038147
249.png,gamma,31.962717056274414,0.21234488487243652,0.45639362931251526
249.png,log,35.29698181152344,0.22274945676326752,0.34919723868370056
249.png,retinex,32.650909423828125,0.2703714668750763,0.7234936952590942
249.png,hist_eq,32.81991195678711,0.2726949155330658,0.44727689027786255
25.png,clahe,50.9073486328125,0.4476558268070221,0.3601480722427368
25.png,gamma,50.36185073852539,0.4684748947620392,0.3913984000682831
25.png,log,52.07575225830078,0.5007631182670593,0.43457290530204773
25.png,retinex,44.57498550415039,0.3418884575366974,0.46219173073768616
25.png,hist_eq,56.149574279785156,0.4790334701538086,0.4877626597881317
250.png,clahe,43.43608856201172,0.38092881441116333,0.4776439368724823
250.png,gamma,45.33720397949219,0.43441054224967957,0.4378695487976074
250.png,log,52.95469665527344,0.4787636697292328,0.7088750600814819
250.png,retinex,31.458770751953125,0.3731210231781006,0.5179601311683655
250.png,hist_eq,45.283409118652344,0.4329718053340912,0.6959390044212341
251.png,clahe,32.215736389160156,0.34975695610046387,0.535995364189148
251.png,gamma,30.65771484375,0.3645525574684143,0.5527723431587219
251.png,log,38.04700469970703,0.40093329548835754,0.5725759863853455
251.png,retinex,28.189428329467773,0.39098307490348816,0.6189983487129211
251.png,hist_eq,37.270999908447266,0.4116332530975342,0.6283740997314453
252.png,clahe,31.564233779907227,0.24136024713516235,0.5031073689460754
252.png,gamma,31.32541275024414,0.27304011583328247,0.6266161799430847
252.png,log,26.975950241088867,0.30544745922088623,0.6155796051025391
252.png,retinex,24.721778869628906,0.3078713119029999,0.6128647923469543
252.png,hist_eq,23.389455795288086,0.3048504590988159,0.5628477334976196
253.png,clahe,47.30397033691406,0.5375930070877075,0.6086944937705994
253.png,gamma,45.61741638183594,0.533997654914856,0.5482310652732849
253.png,log,48.14698791503906,0.5780972838401794,0.6479604244232178
253.png,retinex,40.77035903930664,0.4433930814266205,0.5478878021240234
253.png,hist_eq,48.431358337402344,0.530085563659668,0.6043397188186646
254.png,clahe,47.90595626831055,0.42336419224739075,0.5028528571128845
254.png,gamma,42.91355895996094,0.355112761259079,0.4633711874485016
254.png,log,50.646305084228516,0.4337290823459625,0.5148817896842957
254.png,retinex,55.043212890625,0.48668402433395386,0.5216032862663269
254.png,hist_eq,46.182464599609375,0.44131559133529663,0.5705275535583496
257.png,clahe,46.67024230957031,0.48777443170547485,0.3967437446117401
257.png,gamma,48.549461364746094,0.5024644732475281,0.5496329665184021
257.png,log,55.484535217285156,0.5864000916481018,0.6061357259750366
257.png,retinex,41.02976989746094,0.28761568665504456,0.6252705454826355
257.png,hist_eq,53.26995086669922,0.4455929696559906,0.5484539866447449
258.png,clahe,56.4724006652832,0.614154577255249,0.48409873247146606
258.png,gamma,58.04419708251953,0.6042842864990234,0.5473595261573792
258.png,log,61.4222526550293,0.6547900438308716,0.6063617467880249
258.png,retinex,44.444419860839844,0.40439319610595703,0.3999338746070862
258.png,hist_eq,60.25431823730469,0.517037570476532,0.6405172348022461
259.png,clahe,60.38956832885742,0.49516451358795166,0.5769171714782715
259.png,gamma,58.37825393676758,0.4902278780937195,0.6851271986961365
259.png,log,61.97172546386719,0.5356319546699524,0.7088264226913452
259.png,retinex,50.496368408203125,0.35520049929618835,0.5141581892967224
259.png,hist_eq,59.03733825683594,0.5264132022857666,0.6982197165489197
26.png,clahe,50.91212463378906,0.45174840092658997,0.43024858832359314
26.png,gamma,49.76629638671875,0.4810584783554077,0.4435809552669525
26.png,log,52.397464752197266,0.5058701038360596,0.4767571985721588
26.png,retinex,44.041046142578125,0.3749193549156189,0.4600147306919098
26.png,hist_eq,56.30189514160156,0.47971296310424805,0.5087200403213501
260.png,clahe,37.143096923828125,0.3054806888103485,0.48214778304100037
260.png,gamma,43.1087760925293,0.34613049030303955,0.6201168298721313
260.png,log,52.70945739746094,0.4040725529193878,0.692818820476532
260.png,retinex,47.759395599365234,0.3090723156929016,0.5278255939483643
260.png,hist_eq,51.14183807373047,0.38273143768310547,0.5024758577346802
261.png,clahe,34.17174530029297,0.2110641896724701,0.2865547835826874
261.png,gamma,31.723726272583008,0.2370498776435852,0.4919828474521637
261.png,log,31.061731338500977,0.24607190489768982,0.3850180208683014
261.png,retinex,35.069923400878906,0.2278590351343155,0.5099906325340271
261.png,hist_eq,43.65498352050781,0.27145615220069885,0.37817463278770447
262.png,clahe,63.425811767578125,0.5465993881225586,0.6427882313728333
262.png,gamma,60.960487365722656,0.5177358984947205,0.6760592460632324
262.png,log,62.30805969238281,0.5374194383621216,0.7048832774162292
262.png,retinex,53.77931213378906,0.3841829299926758,0.5113650560379028
262.png,hist_eq,59.83698272705078,0.544127345085144,0.7379583716392517
263.png,clahe,57.174163818359375,0.5309544205665588,0.2968970835208893
263.png,gamma,56.83160400390625,0.4881250560283661,0.3420336842536926
263.png,log,60.28314971923828,0.5618835091590881,0.3893655240535736
263.png,retinex,44.800537109375,0.36649149656295776,0.5235854983329773
263.png,hist_eq,55.02091598510742,0.5191847681999207,0.3984023928642273
264.png,clahe,49.62190246582031,0.3837689161300659,0.20148348808288574
264.png,gamma,51.01585006713867,0.39998647570610046,0.27628836035728455
264.png,log,55.07988739013672,0.4725900888442993,0.2654745578765869
264.png,retinex,46.64472579956055,0.3487594425678253,0.5194453001022339
264.png,hist_eq,51.845306396484375,0.44000834226608276,0.1761268675327301
265.png,clahe,39.154212951660156,0.44094589352607727,0.4423803389072418
265.png,gamma,45.933204650878906,0.4625847339630127,0.5540651679039001
265.png,log,51.68474197387695,0.5513784885406494,0.608411967754364
265.png,retinex,29.419858932495117,0.36166295409202576,0.7302604913711548
265.png,hist_eq,44.61018371582031,0.4587792754173279,0.5062618851661682
267.png,clahe,43.09873962402344,0.4692285656929016,0.4795772135257721
267.png,gamma,45.216163635253906,0.46164968609809875,0.5982897281646729
267.png,log,50.753971099853516,0.5356821417808533,0.623020589351654
267.png,retinex,30.642847061157227,0.3588923513889313,0.6451823115348816
267.png,hist_eq,49.544857025146484,0.45110002160072327,0.4687866270542145
27.png,clahe,30.62359619140625,0.1553608477115631,0.20144601166248322
27.png,gamma,27.67487907409668,0.16300344467163086,0.4135463833808899
27.png,log,34.59977340698242,0.20723120868206024,0.30911505222320557
27.png,retinex,38.177886962890625,0.20527946949005127,0.4297654330730438
27.png,hist_eq,33.469207763671875,0.23480448126792908,0.3062012195587158
28.png,clahe,29.53376007080078,0.1658453792333603,0.1501060575246811
28.png,gamma,27.664226531982422,0.1771625429391861,0.3157872259616852
28.png,log,33.248435974121094,0.21434800326824188,0.27019259333610535
28.png,retinex,38.395172119140625,0.1891116052865982,0.46388283371925354
28.png,hist_eq,31.298622131347656,0.2147093564271927,0.2845273017883301
328.png,clahe,56.233943939208984,0.33053794503211975,0.4145680367946625
328.png,gamma,57.30895233154297,0.333865761756897,0.4325144290924072
328.png,log,57.43943405151367,0.3460065722465515,0.3992933928966522
328.png,retinex,31.46233558654785,0.15534262359142303,0.24647250771522522
328.png,hist_eq,57.87458038330078,0.3245258331298828,0.32034382224082947
33.png,clahe,38.494544982910156,0.29884451627731323,0.36636677384376526
33.png,gamma,34.57642364501953,0.31415867805480957,0.4294586181640625
33.png,log,37.87834548950195,0.35039573907852173,0.4099853038787842
33.png,retinex,28.733226776123047,0.1464904397726059,0.47193264961242676
33.png,hist_eq,40.650794982910156,0.2607074975967407,0.4329620897769928
330.png,clahe,57.0028190612793,0.3383784890174866,0.39848434925079346
330.png,gamma,56.99866485595703,0.3366531729698181,0.4000099301338196
330.png,log,57.07814407348633,0.3484600782394409,0.3842727243900299
330.png,retinex,36.80809783935547,0.1677621603012085,0.2688246965408325
330.png,hist_eq,56.70686721801758,0.3243618309497833,0.2942999303340912
342.png,clahe,65.4141616821289,0.5847057700157166,0.6462720036506653
342.png,gamma,63.1710205078125,0.547198474407196,0.5872437357902527
342.png,log,62.451637268066406,0.57978755235672,0.5875124931335449
342.png,retinex,39.51749801635742,0.3083784580230713,0.3472215533256531
342.png,hist_eq,57.415565490722656,0.5239396095275879,0.5285601615905762
344.png,clahe,66.24539947509766,0.5843990445137024,0.612218976020813
344.png,gamma,64.93244171142578,0.5496368408203125,0.5634094476699829
344.png,log,63.96739959716797,0.5901862382888794,0.5760159492492676
344.png,retinex,39.03514862060547,0.2950066924095154,0.32256463170051575
344.png,hist_eq,58.25129699707031,0.5210899710655212,0.4843410551548004
35.png,clahe,50.307735443115234,0.41085970401763916,0.5404053330421448
35.png,gamma,53.48253631591797,0.4195600748062134,0.5701565146446228
35.png,log,56.35323715209961,0.4826279580593109,0.5690895915031433
35.png,retinex,43.515865325927734,0.3101250231266022,0.6356196403503418
35.png,hist_eq,52.69426345825195,0.4578286111354828,0.5932901501655579
36.png,clahe,48.38945007324219,0.40872496366500854,0.5414925813674927
36.png,gamma,52.33661651611328,0.4181276261806488,0.5213966369628906
36.png,log,54.03422546386719,0.4796065092086792,0.5684770941734314
36.png,retinex,38.310638427734375,0.31025421619415283,0.6386276483535767
36.png,hist_eq,50.28300476074219,0.45398426055908203,0.544390857219696
38.png,clahe,36.4316291809082,0.23229916393756866,0.41478902101516724
38.png,gamma,37.69744873046875,0.25241193175315857,0.4906740188598633
38.png,log,40.4254150390625,0.3343208432197571,0.441884845495224
38.png,retinex,27.81233024597168,0.20125047862529755,0.5414292216300964
38.png,hist_eq,38.189788818359375,0.2558573782444,0.3318147659301758
39.png,clahe,51.91002655029297,0.4581175148487091,0.5422682166099548
39.png,gamma,48.631290435791016,0.4679076075553894,0.5593459010124207
39.png,log,52.32813262939453,0.5229002833366394,0.689285933971405
39.png,retinex,34.403106689453125,0.29497677087783813,0.4750414490699768
39.png,hist_eq,49.89961624145508,0.4975029230117798,0.48710060119628906
40.png,clahe,54.15423583984375,0.4779605269432068,0.5855488181114197
40.png,gamma,51.36035919189453,0.48102498054504395,0.587006688117981
40.png,log,53.93406677246094,0.5328794717788696,0.6604901552200317
40.png,retinex,35.393821716308594,0.3231200873851776,0.4257710874080658
40.png,hist_eq,50.41873550415039,0.5040878653526306,0.468005895614624
42.png,clahe,39.05995178222656,0.2736024856567383,0.4883393943309784
42.png,gamma,40.12945556640625,0.3111078143119812,0.4655000865459442
42.png,log,45.70751953125,0.38906505703926086,0.502998948097229
42.png,retinex,36.135887145996094,0.19613827764987946,0.573482096195221
42.png,hist_eq,40.35137939453125,0.3454318642616272,0.355089396238327
43.png,clahe,52.63777542114258,0.43550804257392883,0.40268245339393616
43.png,gamma,54.57058334350586,0.41873884201049805,0.5785679817199707
43.png,log,56.66690444946289,0.48198285698890686,0.6660539507865906
43.png,retinex,42.32691955566406,0.2988312244415283,0.4483462870121002
43.png,hist_eq,58.807430267333984,0.46755221486091614,0.6485906839370728
44.png,clahe,52.56679153442383,0.4403468668460846,0.4280965030193329
44.png,gamma,53.465599060058594,0.42069506645202637,0.48546186089515686
44.png,log,56.983787536621094,0.486189067363739,0.6191390156745911
44.png,retinex,32.7523193359375,0.30038192868232727,0.4176393449306488
44.png,hist_eq,59.42774200439453,0.47031453251838684,0.709706723690033
45.png,clahe,25.82785987854004,0.1385403871536255,0.21479831635951996
45.png,gamma,29.301467895507812,0.16336514055728912,0.4913448989391327
45.png,log,29.72509002685547,0.1732195019721985,0.4902840554714203
45.png,retinex,32.29377746582031,0.17192545533180237,0.4989162087440491
45.png,hist_eq,39.069618225097656,0.22640226781368256,0.5647093057632446
450.png,clahe,69.20807647705078,0.6256930232048035,0.6347605586051941
450.png,gamma,67.97044372558594,0.5716693997383118,0.5590776801109314
450.png,log,68.55689239501953,0.6166149377822876,0.5588399767875671
450.png,retinex,43.60236358642578,0.3368886411190033,0.40699145197868347
450.png,hist_eq,66.30277252197266,0.575670599937439,0.5673226714134216
46.png,clahe,26.441701889038086,0.13337275385856628,0.20136339962482452
46.png,gamma,28.665342330932617,0.1507861167192459,0.38933292031288147
46.png,log,36.951236724853516,0.18583044409751892,0.36287856101989746
46.png,retinex,28.391239166259766,0.17432203888893127,0.5553800463676453
46.png,hist_eq,38.15226745605469,0.2043723613023758,0.474355548620224
460.png,clahe,67.8475341796875,0.6350713968276978,0.5198507308959961
460.png,gamma,67.3204574584961,0.5944991111755371,0.5254145860671997
460.png,log,67.57566833496094,0.635215699672699,0.5570139288902283
460.png,retinex,44.56899642944336,0.32728493213653564,0.33369770646095276
460.png,hist_eq,64.8909683227539,0.6025729179382324,0.547669529914856
464.png,clahe,70.39247131347656,0.6342819333076477,0.4515305459499359
464.png,gamma,68.20978546142578,0.5804254412651062,0.4681893289089203
464.png,log,68.9476547241211,0.6287118792533875,0.49035486578941345
464.png,retinex,46.927940368652344,0.32221081852912903,0.35900118947029114
464.png,hist_eq,65.43016052246094,0.5456235408782959,0.42941856384277344
468.png,clahe,41.327239990234375,0.3711980879306793,0.6484058499336243
468.png,gamma,47.8057861328125,0.4413311183452606,0.5173276662826538
468.png,log,65.52828216552734,0.5353701710700989,0.6240043044090271
468.png,retinex,51.206260681152344,0.3809954524040222,0.6131924986839294
