filename,method,psnr,ssim,entropy,lpips,niqe,brisque,musiq,maniqa,clipiqa,brightness,contrast,colorfulness,sharpness,noise
613.png,zerodce,17.17223232794754,0.7300629615783691,6.501440048217773,0.26010066270828247,9.717745247168411,23.29998779296875,44.50086212158203,0.43867790699005127,0.606610119342804,0.34030899347043503,0.11565709826430881,0.07481042924846883,0.008344292702043758,0.014727528103514164
614.png,zerodce,18.732106638272125,0.7640175819396973,6.858773708343506,0.13725733757019043,7.716875324268212,9.46697998046875,56.859519958496094,0.47086644172668457,0.48483705520629883,0.3020319321576287,0.14186587368769557,0.07491574255712287,0.015257947397905645,0.018900117385898377
615.png,zerodce,19.02706810774184,0.769571840763092,6.840899467468262,0.1337720900774002,7.2162519666632585,8.75701904296875,55.818458557128906,0.48228907585144043,0.4606393277645111,0.3045240813610601,0.14227255630868832,0.0773946499309484,0.015424119297988636,0.01892386077343096
616.png,zerodce,13.770346293959184,0.5980101227760315,6.651935577392578,0.38748276233673096,9.18113484158866,15.72235107421875,45.388511657714844,0.3914114534854889,0.4458146095275879,0.25735730937882967,0.11535672407547903,0.095139578662961,0.010267957790662714,0.01820389016025036
617.png,zerodce,17.505389288288022,0.6736952662467957,6.659790992736816,0.34382858872413635,8.804506666738627,16.08074951171875,43.264366149902344,0.3867252469062805,0.44241762161254883,0.25817787320006125,0.11668421208405952,0.08752362520140802,0.01036672153202935,0.01818446375226915
62.png,zerodce,8.667610014963406,0.319768488407135,6.207396507263184,0.4366069436073303,11.92321942448674,35.96160888671875,44.625301361083984,0.43465739488601685,0.5231291055679321,0.16039009842218138,0.0808380585800612,0.11600174606792413,0.01601405674476006,0.02271693676525421
620.png,zerodce,12.777155338703238,0.7198923230171204,6.990569114685059,0.16055928170681,8.560969273748173,22.50164794921875,51.68223571777344,0.4972854554653168,0.5945319533348083,0.3341113520603554,0.16057975557687512,0.09988518562560254,0.016189748194582132,0.01678837795935049
621.png,zerodce,15.43950531482551,0.7554922103881836,6.989027976989746,0.14489418268203735,8.306907383811689,22.84100341796875,51.73834991455078,0.5004042983055115,0.6143580079078674,0.3337458591835172,0.16076607569577583,0.09986846568747908,0.016145560527947238,0.016856687812251726
622.png,zerodce,15.002617940468568,0.6819681525230408,6.0873799324035645,0.2699839174747467,8.260861005569827,26.61737060546875,51.145423889160156,0.5056217312812805,0.5642339587211609,0.3446859920726103,0.07338785660989933,0.07855597234410638,0.010972922239703245,0.01580783953924812
623.png,zerodce,11.88205576822212,0.6329898834228516,6.088080406188965,0.3007510304450989,7.91640870614243,26.59393310546875,50.85002517700195,0.4845050573348999,0.48676952719688416,0.33649920295266544,0.07317561519105567,0.07632755277337673,0.01131012538368486,0.01601000115223947
624.png,zerodce,14.679075101777865,0.753383457660675,6.88948392868042,0.15831679105758667,7.741327786151464,14.43670654296875,58.461692810058594,0.536196768283844,0.551898181438446,0.3650264964384191,0.14300838857138531,0.08568472244306538,0.01802588765239805,0.01539985957764543
625.png,zerodce,14.719577069881849,0.7542886734008789,6.8839111328125,0.1621554046869278,8.108949990457232,16.40350341796875,56.957603454589844,0.5422693490982056,0.5975915789604187,0.3663580202588848,0.14274924020974727,0.08584044805466098,0.018009119580003195,0.015287643503306931
626.png,zerodce,14.865559996893865,0.7596771717071533,6.884652614593506,0.15192729234695435,7.542437488393989,17.21600341796875,60.12638854980469,0.5444967150688171,0.5046712756156921,0.3671295166015625,0.14326086130199275,0.09001576483975611,0.01840210318346234,0.015396837691959462
627.png,zerodce,13.580089201910596,0.7079477310180664,6.767223834991455,0.1504214107990265,10.336006487647236,22.64569091796875,51.932918548583984,0.47120851278305054,0.5752125978469849,0.3288446164598652,0.141472754696029,0.09396981364474787,0.014959339635365745,0.01593762825976047
628.png,zerodce,18.048474949854253,0.7639647126197815,6.768862724304199,0.13952358067035675,9.3524680922249,23.00457763671875,51.27690124511719,0.46327444911003113,0.5711767077445984,0.3336674110562194,0.1411063835892505,0.10233637270245077,0.014731749848450826,0.015638944062799753
