filename,method,psnr,ssim,entropy
122.png,hist_eq,16.403408904937894,0.3618125915527344,7.178221702575684
123.png,clahe,7.056834063183551,0.27101683616638184,5.501194000244141
123.png,gamma,7.7129876718535275,0.33770373463630676,5.96468448638916
123.png,log,7.6226817613686295,0.30940762162208557,6.147970199584961
123.png,retinex,9.025965184909735,0.5703908801078796,5.578774452209473
123.png,hist_eq,18.218993700610508,0.5908046364784241,7.8759636878967285
124.png,clahe,6.233572897307489,0.24363000690937042,5.539637565612793
124.png,gamma,6.8064474782648885,0.3057002127170563,5.950675010681152
124.png,log,6.700086181032434,0.27864572405815125,6.156540870666504
124.png,retinex,10.430784662575759,0.6067575812339783,5.682616710662842
124.png,hist_eq,16.94276015779402,0.5577072501182556,7.820010185241699
125.png,clahe,5.868159830084963,0.26508432626724243,5.3672637939453125
125.png,gamma,6.451061645340518,0.3393741548061371,5.541979789733887
125.png,log,8.463948226471905,0.49467721581459045,6.702372074127197
125.png,retinex,10.040312944767635,0.6859483122825623,5.032820701599121
125.png,hist_eq,14.291821940866702,0.4037180244922638,7.79608678817749
126.png,clahe,5.0765712303882555,0.2321973592042923,5.241489410400391
126.png,gamma,5.526188501052282,0.2901483476161957,5.4394636154174805
126.png,log,9.430024002877287,0.4913490116596222,7.196318626403809
126.png,retinex,11.123761863742782,0.6916024088859558,5.048942565917969
126.png,hist_eq,13.263168875755785,0.3742619454860687,7.7305707931518555
127.png,clahe,6.559541901522317,0.2674112319946289,4.749195098876953
127.png,gamma,7.34744164540222,0.3635084331035614,4.9468841552734375
127.png,log,7.990736927628589,0.42538174986839294,5.734159469604492
127.png,retinex,9.078133391731708,0.6871629357337952,4.221269130706787
127.png,hist_eq,13.383954471333068,0.29753318428993225,7.692422389984131
128.png,clahe,5.3940796330113105,0.21453063189983368,4.5770392417907715
128.png,gamma,5.983522191751456,0.2891137897968292,4.811420440673828
128.png,log,6.495312424816792,0.3424249589443207,5.605851173400879
128.png,retinex,10.934159203953504,0.6866011619567871,4.429504871368408
128.png,hist_eq,12.91417146517105,0.26401644945144653,7.7209062576293945
129.png,clahe,5.692514938756908,0.3663625717163086,5.561539649963379
129.png,gamma,6.627238512060606,0.4798088073730469,5.073078155517578
129.png,log,11.418772366237297,0.7133533358573914,6.567197799682617
129.png,retinex,10.76394045543054,0.7461274266242981,3.8606479167938232
129.png,hist_eq,11.865086420379708,0.3268948197364807,7.89954948425293
13.png,clahe,5.277040465550251,0.2921748459339142,5.780237674713135
13.png,gamma,5.870431798653701,0.3723161518573761,5.631422519683838
13.png,log,9.11859042651554,0.5925614237785339,6.988156318664551
13.png,retinex,10.780941416375391,0.7164753079414368,4.65323543548584
13.png,hist_eq,13.801992307883943,0.4729451835155487,7.874629974365234
130.png,clahe,7.264409158131179,0.4182179868221283,5.582225799560547
130.png,gamma,8.366907569769431,0.5303916335105896,5.11422061920166
130.png,log,13.763854609125282,0.7625522613525391,6.521306991577148
130.png,retinex,8.554698902164029,0.6858325004577637,3.8923678398132324
130.png,hist_eq,13.316036766088285,0.35881757736206055,7.903489589691162
131.png,clahe,6.744053348073401,0.29193115234375,6.1654887199401855
131.png,gamma,7.100650105962388,0.3405117690563202,6.341518878936768
131.png,log,9.336881097257162,0.4568016827106476,7.221649169921875
131.png,retinex,9.430560090265967,0.5388891100883484,5.6457037925720215
131.png,hist_eq,18.35787002778108,0.698686420917511,7.873397350311279
132.png,clahe,10.994760525075113,0.5137837529182434,6.163877964019775
132.png,gamma,11.537919453511517,0.5725061297416687,6.361143589019775
132.png,log,17.132073050579553,0.7218766212463379,7.244636535644531
132.png,retinex,5.4740066735990025,0.42964422702789307,5.543871879577637
132.png,hist_eq,14.627773589993913,0.5958200097084045,7.871087551116943
135.png,clahe,6.118330918485043,0.14564009010791779,4.6574177742004395
135.png,gamma,6.276374314510857,0.1527608335018158,5.443236351013184
135.png,log,6.713955941625506,0.17347043752670288,5.859957218170166
135.png,retinex,10.86265655437682,0.4336659908294678,6.1821441650390625
135.png,hist_eq,15.955138244789726,0.4686971604824066,7.019017696380615
136.png,clahe,6.171866799453881,0.14419768750667572,4.69639778137207
136.png,gamma,6.328791247223576,0.1498277485370636,5.422639846801758
136.png,log,7.766684477558199,0.22789408266544342,6.3323798179626465
136.png,retinex,10.600454169643871,0.42259612679481506,6.1776814460754395
136.png,hist_eq,16.18118886043558,0.46475258469581604,6.972777366638184
137.png,clahe,5.644004264312982,0.13212908804416656,4.380765914916992
137.png,gamma,5.853067249514968,0.14978234469890594,5.001124382019043
137.png,log,5.5897337928185795,0.10927233099937439,4.942842483520508
137.png,retinex,11.85575807431632,0.5036726593971252,5.691468238830566
137.png,hist_eq,13.956479293182491,0.244212806224823,7.211703300476074
138.png,clahe,6.4156622630124875,0.14958101511001587,4.374549865722656
138.png,gamma,6.623363745321931,0.1688874214887619,4.995241641998291
138.png,log,6.354101778764653,0.1263730525970459,4.973108291625977
138.png,retinex,10.98710113029798,0.49881842732429504,5.706678867340088
138.png,hist_eq,13.377355471785695,0.21349941194057465,7.159759521484375
139.png,clahe,8.839267506057261,0.25228747725486755,4.443371772766113
139.png,gamma,9.623207822614189,0.3321870267391205,4.921874046325684
139.png,log,9.465196013191616,0.2930234670639038,5.2157392501831055
139.png,retinex,7.5970951500832165,0.5717539191246033,4.8901262283325195
139.png,hist_eq,13.263218264306458,0.3033013641834259,7.480625152587891
14.png,clahe,6.331165690683291,0.32512521743774414,5.7834577560424805
14.png,gamma,7.016166024668838,0.4140131175518036,5.635349273681641
14.png,log,10.682547572145014,0.6297408938407898,6.973325252532959
14.png,retinex,9.384835765379044,0.7041144371032715,4.653377056121826
14.png,hist_eq,15.174674671098522,0.47872504591941833,7.876368999481201
140.png,clahe,5.497492313100717,0.16158296167850494,4.475722312927246
140.png,gamma,5.952310402249399,0.21619491279125214,4.962681770324707
140.png,log,5.794836171550404,0.18543414771556854,5.19393253326416
140.png,retinex,11.484644540101636,0.6408551335334778,5.114914894104004
140.png,hist_eq,14.433213905344871,0.28708383440971375,7.406598091125488
141.png,clahe,9.808364168537448,0.20129656791687012,3.2500078678131104
141.png,gamma,10.321512230639001,0.2766353189945221,3.601625680923462
141.png,log,10.144930679487334,0.22564256191253662,3.8323168754577637
141.png,retinex,6.6028050497812,0.4793463945388794,4.144394397735596
141.png,hist_eq,9.151106986269312,0.06419112533330917,6.423244476318359
142.png,clahe,5.809140053408017,0.12930114567279816,2.546506881713867
142.png,gamma,6.059711361158252,0.17120201885700226,3.486166000366211
142.png,log,6.682906539617511,0.1933889538049698,4.453179359436035
142.png,retinex,11.00243508248191,0.5356188416481018,4.427859783172607
142.png,hist_eq,11.775283412346445,0.07561910897493362,6.492510795593262
143.png,clahe,6.889364258109064,0.1783682256937027,4.293327331542969
143.png,gamma,7.27225444641563,0.20675046741962433,4.9464311599731445
143.png,log,8.56166424898923,0.29334232211112976,5.950526714324951
143.png,retinex,9.013141693447963,0.5702219605445862,5.734569549560547
143.png,hist_eq,14.643160740042893,0.3236444592475891,7.205038547515869
144.png,clahe,6.856023779679244,0.18646478652954102,4.217778205871582
144.png,gamma,7.365911294103454,0.23864728212356567,4.98965311050415
144.png,log,7.602288581318563,0.24628794193267822,5.396180152893066
144.png,retinex,8.239957523996942,0.5742315649986267,5.359803199768066
144.png,hist_eq,15.222456306500316,0.34913086891174316,7.347096920013428
145.png,clahe,9.696878876599207,0.520811140537262,5.945966720581055
145.png,gamma,10.75080898813728,0.6032454967498779,5.668812274932861
145.png,log,13.530897587009532,0.7269454598426819,6.388667106628418
145.png,retinex,6.860667183865644,0.5720475316047668,4.914059162139893
145.png,hist_eq,16.001700913374798,0.5487216114997864,7.780989646911621
147.png,clahe,6.401562900695308,0.22242791950702667,5.287387371063232
147.png,gamma,6.653978979763232,0.24059872329235077,5.759888172149658
147.png,log,7.778853405384165,0.3262604773044586,6.24922513961792
147.png,retinex,9.457281554760215,0.4393869936466217,6.176018714904785
147.png,hist_eq,18.89820988685081,0.6226287484169006,7.4827728271484375
149.png,clahe,6.031968625050257,0.11070052534341812,3.7539710998535156
149.png,gamma,6.163211742272531,0.09979177266359329,4.9344305992126465
149.png,log,6.929619385513011,0.14565998315811157,5.63972282409668
149.png,retinex,9.952541029538219,0.3504965305328369,6.350176811218262
149.png,hist_eq,16.962063578991582,0.3948023021221161,6.591869831085205
15.png,clahe,4.085254426003066,0.13159967958927155,4.706493854522705
15.png,gamma,4.2796414739156745,0.1556023508310318,5.10262393951416
15.png,log,6.279328517619625,0.27831539511680603,6.755674839019775
15.png,retinex,12.443340986657702,0.6261916756629944,5.434216499328613
15.png,hist_eq,12.725959915066307,0.30153989791870117,7.44156551361084
150.png,clahe,5.790616781708135,0.1879928857088089,5.019275665283203
150.png,gamma,6.020063071478148,0.19874300062656403,5.643861770629883
150.png,log,7.277691214710613,0.29015231132507324,6.177546501159668
150.png,retinex,9.720246893127976,0.4396728575229645,6.3919901847839355
150.png,hist_eq,17.36424252516779,0.5847919583320618,7.3161516189575195
151.png,clahe,5.5058522187181635,0.23944170773029327,5.2269673347473145
151.png,gamma,6.19431445980079,0.31793344020843506,5.52058219909668
151.png,log,8.106309448032759,0.4269670248031616,6.49979305267334
151.png,retinex,9.614082197091436,0.6598189473152161,5.169527530670166
151.png,hist_eq,15.52435568192819,0.4013165533542633,7.624579906463623
152.png,clahe,9.799406264261044,0.38915589451789856,5.289026260375977
152.png,gamma,10.965219470680477,0.4887911379337311,5.569886207580566
152.png,log,11.929965813418924,0.5088575482368469,6.032164573669434
152.png,retinex,6.066886480831977,0.5203942060470581,5.071465492248535
152.png,hist_eq,15.226278414440301,0.456026166677475,7.693230628967285
154.png,clahe,10.273604826062016,0.238979771733284,4.201791286468506
154.png,gamma,10.392063550327018,0.1663493514060974,5.055787563323975
154.png,log,12.197213789318353,0.26198095083236694,5.823164463043213
154.png,retinex,8.317442572520708,0.27321597933769226,6.869983196258545
154.png,hist_eq,13.576349781248014,0.29760390520095825,6.38931941986084
157.png,clahe,7.980073117397406,0.38989362120628357,6.112235069274902
157.png,gamma,8.56446449261159,0.43706193566322327,6.145878314971924
157.png,log,9.542951905799157,0.4672147333621979,6.660960674285889
157.png,retinex,8.545454271006053,0.5634801983833313,5.37215518951416
157.png,hist_eq,16.208609065431187,0.5363885164260864,7.849588871002197
159.png,clahe,7.99904224829317,0.17349767684936523,3.9693212509155273
159.png,gamma,8.184851915397996,0.18587493896484375,5.194850921630859
159.png,log,9.068657982839838,0.2468462586402893,5.909170150756836
159.png,retinex,8.05759375415897,0.3769129812717438,5.946133136749268
159.png,hist_eq,13.848936805282182,0.35786640644073486,6.9951300621032715
16.png,clahe,4.933347892828431,0.1523236185312271,4.712238311767578
16.png,gamma,5.147361837146952,0.17960087954998016,5.102322578430176
16.png,log,7.04581577786969,0.2902383804321289,6.65634822845459
16.png,retinex,11.316826351647444,0.6368775963783264,5.4278998374938965
16.png,hist_eq,13.254827529958666,0.2795005738735199,7.440977573394775
160.png,clahe,10.282187336530988,0.22325019538402557,4.0084991455078125
160.png,gamma,10.551394638945963,0.23110337555408478,5.189560890197754
160.png,log,10.389250073677998,0.18611209094524384,5.1418609619140625
160.png,retinex,6.409123742541436,0.2894619405269623,5.927997589111328
160.png,hist_eq,11.419243862175321,0.3368297815322876,7.003807067871094
162.png,clahe,6.839755990016297,0.24097812175750732,5.53145170211792
162.png,gamma,7.005967380495428,0.24688057601451874,5.720023155212402
162.png,log,6.9451046144614,0.21789707243442535,5.849522113800049
162.png,retinex,10.364134677884353,0.49628961086273193,5.977733612060547
