filename,method,psnr,ssim,entropy,fuzzy_score,fuzzy_label
122.png,hist_eq,16.403408551547038,0.3618125915527344,7.178221702575684,30.53310247260808,Fair
123.png,clahe,7.056833734568226,0.2710168361663818,5.501194000244141,16.892320949129026,Poor
123.png,gamma,7.712987671853527,0.3377037346363067,5.96468448638916,23.148969188438645,Poor
123.png,log,7.622681761368629,0.3094076216220855,6.147970199584961,18.097474634968382,Poor
123.png,retinex,9.025965184909737,0.5703908801078796,5.578774452209473,43.18741701068482,Fair
123.png,hist_eq,18.21899423741215,0.5908046364784241,7.875963687896728,51.643114597458926,Fair
124.png,clahe,6.233573712918366,0.2436300069093704,5.539637565612793,17.002172998867646,Poor
124.png,gamma,6.806446857854393,0.3057002127170563,5.950675010681152,18.171498508957,Poor
124.png,log,6.700085878332011,0.2786457240581512,6.156540870666504,16.451748741103938,Poor
124.png,retinex,10.430783947943109,0.6067575812339783,5.682616710662842,43.120121879140214,Fair
124.png,hist_eq,16.94275975767386,0.5577072501182556,7.820010185241699,48.69004762036469,Fair
125.png,clahe,5.868159830084963,0.2650843262672424,5.3672637939453125,16.51716027138406,Poor
125.png,gamma,6.451060787845115,0.3393741548061371,5.541979789733887,23.405240120759995,Poor
125.png,log,8.463948226471905,0.4946772158145904,6.702372074127197,42.82203241487731,Fair
125.png,retinex,10.040312618175513,0.6859483122825623,5.032820701599121,43.47247524031592,Fair
125.png,hist_eq,14.291821071592922,0.4037180244922638,7.79608678817749,31.16549703241779,Fair
126.png,clahe,5.076570397241519,0.2321973592042923,5.241489410400391,16.176172513898212,Poor
126.png,gamma,5.526188501052282,0.2901483476161957,5.4394636154174805,16.71792168217244,Poor
126.png,log,9.430024002877287,0.4913490116596222,7.196318626403809,42.407406730564766,Fair
126.png,retinex,11.123762282874605,0.6916024088859558,5.048942565917969,43.466138789863024,Fair
126.png,hist_eq,13.263168532781702,0.3742619454860687,7.730570793151855,27.097263518389784,Poor
127.png,clahe,6.559541901522317,0.2674112319946289,4.749195098876953,15.555598617918156,Poor
127.png,gamma,7.34744164540222,0.3635084331035614,4.9468841552734375,25.55426962355952,Poor
127.png,log,7.990736927628589,0.4253817498683929,5.734159469604492,32.98000020394148,Fair
127.png,retinex,9.078133391731708,0.6871629357337952,4.221269130706787,43.484861554333776,Fair
127.png,hist_eq,13.383954471333068,0.2975331842899322,7.692422389984131,15.555598617918156,Poor
128.png,clahe,5.394079633011311,0.2145306318998336,4.577039241790772,15.555598617918156,Poor
128.png,gamma,5.983522191751456,0.2891137897968292,4.811420440673828,15.555598617918156,Poor
128.png,log,6.49531213605771,0.3424249589443207,5.605851173400879,24.23789333610009,Poor
128.png,retinex,10.934159203953504,0.6866011619567871,4.429504871368408,43.484861554333776,Fair
128.png,hist_eq,12.91417146517105,0.2640164494514465,7.720906257629394,15.555598617918156,Poor
129.png,clahe,5.692514458707553,0.3663625717163086,5.561539649963379,26.449557929655697,Poor
129.png,gamma,6.627238512060606,0.4798088073730469,5.073078155517578,40.967491121134316,Fair
129.png,log,11.418772814829463,0.7133533358573914,6.567197799682617,43.430496007297265,Fair
129.png,retinex,10.76394045543054,0.7461274266242981,3.8606479167938232,41.29932212220639,Fair
129.png,hist_eq,11.865086420379708,0.3268948197364807,7.89954948425293,20.003406718519265,Poor
13.png,clahe,5.277039593044261,0.2921748459339142,5.780237674713135,17.528832357062505,Poor
13.png,gamma,5.870431298529843,0.3723161518573761,5.631422519683838,27.551353165840673,Poor
13.png,log,9.11859042651554,0.5925614237785339,6.988156318664551,43.484861554333776,Fair
13.png,retinex,10.780941416375391,0.7164753079414368,4.65323543548584,43.41636227316255,Fair
13.png,hist_eq,13.801992307883944,0.4729451835155487,7.874629974365234,40.10833518714031,Fair
130.png,clahe,7.264409502834411,0.4182179868221283,5.582225799560547,33.09751949188295,Fair
130.png,gamma,8.366907569769431,0.5303916335105896,5.11422061920166,43.43899707941699,Fair
130.png,log,13.763854224241264,0.7625522613525391,6.521306991577148,43.15757557648596,Fair
130.png,retinex,8.554698438210703,0.6858325004577637,3.892367839813232,42.144141025572694,Fair
130.png,hist_eq,13.316036766088285,0.3588175773620605,7.903489589691162,24.86999625340153,Poor
131.png,clahe,6.744053348073401,0.29193115234375,6.1654887199401855,16.427267201987714,Poor
131.png,gamma,7.100649774014877,0.3405117690563202,6.341518878936768,22.127430359634293,Poor
131.png,log,9.336881375012588,0.4568016827106476,7.221649169921875,38.07494280128368,Fair
131.png,retinex,9.43056037407777,0.5388891100883484,5.6457037925720215,43.14447255813096,Fair
131.png,hist_eq,18.357869750658807,0.698686420917511,7.873397350311279,51.95375077806698,Fair
132.png,clahe,10.99476133880547,0.5137837529182434,6.163877964019775,43.33021706528435,Fair
132.png,gamma,11.537919453511517,0.5725061297416687,6.361143589019775,43.42810711313222,Fair
132.png,log,17.132073050579553,0.7218766212463379,7.244636535644531,49.14315203888508,Fair
132.png,retinex,5.4740066735990025,0.429644227027893,5.543871879577637,34.5159954820383,Fair
132.png,hist_eq,14.627773589993913,0.5958200097084045,7.871087551116943,43.484861554333776,Fair
135.png,clahe,6.118330918485043,0.1456400901079177,4.65741777420044,15.555598617918156,Poor
135.png,gamma,6.276374314510857,0.1527608335018158,5.443236351013184,16.728517659800854,Poor
135.png,log,6.713956245294208,0.1734704375267028,5.859957218170166,17.293399812829293,Poor
135.png,retinex,10.862656159701414,0.4336659908294678,6.182144165039063,35.11511269155536,Fair
135.png,hist_eq,15.955138563523644,0.4686971604824066,7.019017696380615,42.416513206335175,Fair
136.png,clahe,6.171866799453881,0.1441976875066757,4.69639778137207,15.555598617918156,Poor
136.png,gamma,6.328791247223576,0.1498277485370636,5.422639846801758,16.6708386190076,Poor
136.png,log,7.766684477558199,0.2278940826654434,6.332379817962647,15.981368747311448,Poor
136.png,retinex,10.600454169643871,0.422596126794815,6.17768144607544,33.6732502697191,Fair
136.png,hist_eq,16.18118919619897,0.464752584695816,6.972777366638184,42.544595954118535,Fair
137.png,clahe,5.644004264312982,0.1321290880441665,4.380765914916992,15.555598617918156,Poor
137.png,gamma,5.853067747643214,0.1497823446989059,5.001124382019043,15.561972290557161,Poor
137.png,log,5.589734261640407,0.1092723309993743,4.942842483520508,15.555598617918156,Poor
137.png,retinex,11.85575807431632,0.5036726593971252,5.691468238830566,43.1142317442022,Fair
137.png,hist_eq,13.956479293182491,0.244212806224823,7.211703300476074,15.555598617918156,Poor
138.png,clahe,6.415661695989564,0.1495810151100158,4.374549865722656,15.555598617918156,Poor
138.png,gamma,6.6233634479220544,0.1688874214887619,4.995241641998291,15.555598617918156,Poor
138.png,log,6.354101778764653,0.1263730525970459,4.973108291625977,15.555598617918156,Poor
138.png,retinex,10.98710113029798,0.498818427324295,5.706678867340088,42.898101597477236,Fair
138.png,hist_eq,13.377355119674396,0.2134994119405746,7.159759521484375,15.555598617918156,Poor
139.png,clahe,8.839268496800734,0.2522874772548675,4.443371772766113,15.555598617918156,Poor
139.png,gamma,9.62320752592946,0.3321870267391205,4.921874046325684,20.838099621447906,Poor
139.png,log,9.465195727107323,0.2930234670639038,5.2157392501831055,16.107778663206464,Poor
139.png,retinex,7.597095150083216,0.5717539191246033,4.89012622833252,43.484861554333776,Fair
139.png,hist_eq,13.263217921328476,0.3033013641834259,7.480625152587891,16.121906113214713,Poor
14.png,clahe,6.331166246780885,0.3251252174377441,5.7834577560424805,22.566605346167652,Poor
14.png,gamma,7.016166350221344,0.4140131175518036,5.635349273681641,32.54140695341255,Fair
14.png,log,10.682547572145014,0.6297408938407898,6.973325252532959,43.484861554333776,Fair
14.png,retinex,9.38483632705784,0.7041144371032715,4.653377056121826,43.469219924555865,Fair
14.png,hist_eq,15.174673872178843,0.4787250459194183,7.876368999481201,41.383678150307105,Fair
140.png,clahe,5.497492313100717,0.1615829616785049,4.475722312927246,15.555598617918156,Poor
140.png,gamma,5.952310402249399,0.2161949127912521,4.962681770324707,15.555598617918156,Poor
140.png,log,5.794836171550404,0.1854341477155685,5.19393253326416,16.050267219408568,Poor
140.png,retinex,11.484644540101636,0.6408551335334778,5.114914894104004,43.43869987954339,Fair
140.png,hist_eq,14.433214354365036,0.2870838344097137,7.406598091125488,15.555598617918156,Poor
141.png,clahe,9.808364168537448,0.2012965679168701,3.2500078678131104,17.067924850620308,Poor
141.png,gamma,10.321512230639,0.2766353189945221,3.601625680923462,16.33006925552346,Poor
141.png,log,10.14493034493237,0.2256425619125366,3.832316875457764,15.872872339171352,Poor
141.png,retinex,6.602805345776587,0.4793463945388794,4.144394397735596,40.90967069556429,Fair
141.png,hist_eq,9.151106986269312,0.0641911253333091,6.423244476318359,15.747667356793334,Poor
142.png,clahe,5.809140546523285,0.1293011456727981,2.546506881713867,16.635231399049026,Poor
142.png,gamma,6.059711361158252,0.1712020188570022,3.486166000366211,16.567196920179267,Poor
142.png,log,6.682906539617511,0.1933889538049698,4.453179359436035,15.555598617918156,Poor
142.png,retinex,11.002434267312466,0.5356188416481018,4.427859783172607,43.484861554333776,Fair
142.png,hist_eq,11.775283412346443,0.0756191089749336,6.492510795593262,15.574115002765412,Poor
143.png,clahe,6.889364258109064,0.1783682256937027,4.293327331542969,15.555598617918156,Poor
143.png,gamma,7.272254791742114,0.2067504674196243,4.9464311599731445,15.555598617918156,Poor
143.png,log,8.56166424898923,0.2933423221111297,5.950526714324951,17.03045196667599,Poor
143.png,retinex,9.013141693447963,0.5702219605445862,5.734569549560547,43.085265483146195,Fair
143.png,hist_eq,14.643160268782998,0.3236444592475891,7.205038547515869,19.484575164362404,Poor
144.png,clahe,6.856023779679244,0.186464786529541,4.217778205871582,15.555598617918156,Poor
144.png,gamma,7.365911294103454,0.2386472821235656,4.98965311050415,15.555598617918156,Poor
144.png,log,7.602288581318563,0.2462879419326782,5.396180152893066,16.597137763179624,Poor
144.png,retinex,8.239957523996942,0.5742315649986267,5.359803199768066,43.31726129846313,Fair
144.png,hist_eq,15.222456306500316,0.3491308689117431,7.347096920013428,24.390254035672694,Poor
145.png,clahe,9.696878574838768,0.520811140537262,5.945966720581055,43.20294955997515,Fair
145.png,gamma,10.75080898813728,0.6032454967498779,5.668812274932861,43.129261570119596,Fair
145.png,log,13.530897587009532,0.7269454598426819,6.388667106628418,43.3653270090063,Fair
145.png,retinex,6.860667812070329,0.5720475316047668,4.914059162139893,43.484861554333776,Fair
145.png,hist_eq,16.001700913374798,0.5487216114997864,7.780989646911621,46.31804970596323,Fair
147.png,clahe,6.401563183287871,0.2224279195070266,5.287387371063232,16.299281626567787,Poor
147.png,gamma,6.653978979763232,0.2405987232923507,5.759888172149658,17.589512463904004,Poor
147.png,log,7.778853405384165,0.3262604773044586,6.24922513961792,20.13600039339032,Poor
147.png,retinex,9.457281554760216,0.4393869936466217,6.176018714904785,35.85318264519153,Fair
147.png,hist_eq,18.898210200688748,0.6226287484169006,7.482772827148437,53.152900190175195,Fair
149.png,clahe,6.031969144126686,0.1107005253434181,3.753971099853516,16.02556040852144,Poor
149.png,gamma,6.163211742272531,0.0997917726635932,4.934430599212647,15.555598617918156,Poor
149.png,log,6.929619385513011,0.1456599831581115,5.63972282409668,17.292467935123685,Poor
149.png,retinex,9.95254102953822,0.3504965305328369,6.350176811218262,23.638150262154312,Poor
