filename,method,lpips,niqe,brisque,psnr_check,ssim_check,entropy_check
114.png,retinex,0.6636852622032166,11.858987616795401,23.48211669921875,13.680200375084635,0.5879194140434265,5.793317794799805
114.png,hist_eq,0.5916745066642761,11.20923602959315,46.01141357421875,12.390291978995114,0.310170441865921,7.417104244232178
115.png,clahe,0.6423450112342834,11.162672116259088,38.13299560546875,5.566088553311083,0.2256687730550766,5.068210124969482
115.png,gamma,0.5277990698814392,10.88689691192126,18.82586669921875,6.104028292753379,0.23663659393787384,5.3871307373046875
115.png,log,0.5901567339897156,13.701073090983774,18.46600341796875,5.38315714524521,0.13763900101184845,4.8257951736450195
115.png,retinex,0.7119637131690979,11.941819079664311,21.146484375,12.007002261477684,0.5668584108352661,5.939065933227539
115.png,hist_eq,0.565619707107544,10.80377224952792,52.34344482421875,16.3225309254688,0.3406091630458832,7.221756935119629
116.png,clahe,0.5361727476119995,11.025345142430519,24.72821044921875,8.88509252358543,0.3421434164047241,4.895530700683594
116.png,gamma,0.4307463467121124,11.371038311606146,14.32513427734375,9.782140215649232,0.37330806255340576,5.407304286956787
116.png,log,0.49106189608573914,11.93025156065118,17.1029052734375,8.78349510928998,0.22083492577075958,4.846174240112305
116.png,retinex,0.7634894847869873,12.352832266831506,12.5343017578125,7.550685028699377,0.4770547151565552,5.816863059997559
116.png,hist_eq,0.5744761228561401,10.408903392815025,48.61492919921875,15.613903934073406,0.36412298679351807,7.379744529724121
117.png,clahe,0.7862954139709473,12.875872738987654,42.81463623046875,5.356845774806088,0.14335574209690094,4.519396781921387
117.png,gamma,0.6831350326538086,12.174983397643404,34.65740966796875,5.67412770242906,0.17688147723674774,5.18406343460083
117.png,log,0.6815193891525269,11.583588808537437,38.32440185546875,5.692288361359839,0.16761869192123413,5.519952297210693
117.png,retinex,0.7391017079353333,10.895322573968798,15.47320556640625,10.076514939080138,0.551476240158081,5.429294586181641
117.png,hist_eq,0.7480027079582214,12.40928074291187,48.22381591796875,14.543268502740167,0.2870968282222748,7.332111358642578
118.png,clahe,0.740951418876648,12.998026151314399,36.71282958984375,5.817368567880276,0.161504864692688,4.617922782897949
118.png,gamma,0.6217781901359558,9.501696864841076,33.80389404296875,6.129765460719664,0.1871260553598404,5.224058628082275
118.png,log,0.6110926866531372,9.764915451321343,37.67742919921875,6.325884585893155,0.19787509739398956,5.736320972442627
118.png,retinex,0.8317310214042664,10.120632243476278,26.44476318359375,10.670343674553767,0.5235829949378967,5.544182777404785
118.png,hist_eq,0.7004938125610352,11.796476528488018,50.37860107421875,14.423547837098791,0.2891447842121124,7.329215049743652
119.png,clahe,0.30477970838546753,9.412721036401544,38.05072021484375,12.348168586673404,0.5829702019691467,5.737303733825684
119.png,gamma,0.18657083809375763,7.705012126426553,29.87384033203125,14.202757718001342,0.6881704926490784,5.761594772338867
119.png,log,0.13775378465652466,8.451115040076798,36.42108154296875,23.029079612771266,0.801278829574585,6.954764366149902
119.png,retinex,0.7367968559265137,11.681533186297745,19.19635009765625,4.804309818973509,0.5139787793159485,4.667479038238525
119.png,hist_eq,0.4582231044769287,9.036175947654739,39.56365966796875,12.368494053638031,0.4726655185222626,7.944457054138184
12.png,clahe,0.5667935013771057,11.093061944984875,29.40667724609375,6.729794996429922,0.14884282648563385,4.7728190422058105
