dataset,filename,method,brightness,contrast,entropy,colorfulness,sharpness,noise,niqe,brisque,musiq,maniqa,clipiqa
DICM,17.JPG,log,0.17028916302849265,0.19298210657062775,6.47535514831543,0.2552019246512313,0.005724513793578289,0.0063124144700134124,6.809961293638949,18.95037841796875,48.27344512939453,0.3320216238498688,0.6778716444969177
DICM,17.JPG,retinex,0.8160956289253983,0.07546837273851156,5.749360084533691,0.23915665196892175,0.016758896861564093,0.01236596253092824,6.780265329429493,14.87225341796875,44.3638916015625,0.2694777846336365,0.45301517844200134
DICM,17.JPG,hist_eq,0.5044175690295649,0.27930459842058614,7.4595232009887695,0.13727005888333652,0.029741374541006723,0.019138922537081726,4.386373503700016,17.71307373046875,42.746925354003906,0.2501755356788635,0.4052537977695465
DICM,18.JPG,clahe,0.058028396905637256,0.10176345088399011,3.3333356380462646,0.05884046677917693,0.019111116782474586,0.013205691235663569,14.55267443071665,32.33660888671875,45.58354187011719,0.3126508593559265,0.42296257615089417
DICM,18.JPG,gamma,0.04873621323529412,0.09711833148821335,3.7369794845581055,0.07298170183200016,0.015337818000592385,0.013258079052219422,12.094147910821203,35.04364013671875,40.32858657836914,0.28189799189567566,0.4751904010772705
DICM,18.JPG,log,0.02911203421798407,0.0814761651777158,3.1481621265411377,0.06773892112804332,0.013792128189879025,0.00858289177406524,15.997756460268526,27.25262451171875,42.839786529541016,0.3079543709754944,0.415983647108078
DICM,18.JPG,retinex,0.4700452617570466,0.297663503073926,6.840578556060791,0.3597508900287149,0.6545809438289815,0.13612155175623805,13.220934502445989,77.65374755859375,40.135982513427734,0.2909545600414276,0.5443769693374634
DICM,18.JPG,hist_eq,0.37058027678844974,0.3227926236303726,3.766986846923828,0.3177227713307001,0.44482495185298226,0.11668841436573116,13.190908564264964,79.89398193359375,35.80608367919922,0.2654358744621277,0.5176310539245605
DICM,19.JPG,clahe,0.202351349475337,0.177689447685461,6.8556904792785645,0.1546824085919436,0.02443999025074107,0.01494253907917021,4.997406371866412,10.90252685546875,50.926353454589844,0.43276211619377136,0.6920053362846375
DICM,19.JPG,gamma,0.19414194144454658,0.13496608788088962,6.776341438293457,0.17754492523911364,0.012727852801615798,0.010956976587350165,4.874320948872904,11.46307373046875,49.21429443359375,0.42722412943840027,0.7249135375022888
DICM,19.JPG,log,0.1346667121438419,0.12424573603972727,6.441782474517822,0.17398940112569156,0.011622169107819597,0.009455302553404243,5.488108497098425,7.75067138671875,45.92308807373047,0.4329476058483124,0.7134501338005066
DICM,19.JPG,retinex,0.8000246534160539,0.081964656896763,5.896597862243652,0.24567269266994826,0.020942397279860376,0.014103572194355712,6.562337949823897,18.85760498046875,52.981689453125,0.2917761504650116,0.6383157968521118
DICM,19.JPG,hist_eq,0.5044425814759498,0.26858091504757076,7.64639949798584,0.25703437062236906,0.052625157316023775,0.025616982051881287,4.4650049047561975,20.53240966796875,51.81139373779297,0.36643749475479126,0.6859248876571655
DICM,20.JPG,clahe,0.10006127450980393,0.12656258714297292,5.294453144073486,0.06868185440036693,0.03939368528649798,0.020495596846096024,10.262028763710418,40.51678466796875,42.45635986328125,0.37440070509910583,0.5379278659820557
DICM,20.JPG,gamma,0.10339433258655024,0.11235127032944003,5.64257287979126,0.08153420930362063,0.0269750818317403,0.01790416480939784,8.160716277901487,31.80096435546875,41.76631546020508,0.3825981318950653,0.5332096815109253
DICM,20.JPG,log,0.060954015395220586,0.09746860128291311,5.038558006286621,0.07668111939014564,0.024355384928902258,0.01475099215707578,8.266819129592653,27.50457763671875,41.94860076904297,0.35689669847488403,0.4940992295742035
DICM,20.JPG,retinex,0.705052334654565,0.1628401521372363,6.313234806060791,0.3372876345601335,0.1798142868393702,0.05075315415772838,8.68103670340077,48.79705810546875,52.41731643676758,0.2688365876674652,0.5386899709701538
DICM,20.JPG,hist_eq,0.5018615124272365,0.27462171950058506,6.117688179016113,0.18341275776705465,0.10470803391126796,0.04964925169844601,8.619449296666538,52.30926513671875,40.53834915161133,0.31142091751098633,0.5699842572212219
DICM,21.JPG,clahe,0.23827496696920955,0.2688402890295443,6.54953670501709,0.09089837796190764,0.013913665817519138,0.010202978017705753,4.984112794710404,25.55633544921875,49.12333679199219,0.35110196471214294,0.5717345476150513
DICM,21.JPG,gamma,0.2618242450788909,0.27889003333630713,6.908929824829102,0.07883613012918624,0.009580525844051764,0.008381898284952496,4.779006311108059,21.86541748046875,44.40779113769531,0.3755751848220825,0.5975133776664734
DICM,21.JPG,log,0.21310329063265931,0.28927326099416795,6.520925521850586,0.07885856834877729,0.009836426703334542,0.006804829472841606,5.187482293043927,24.72186279296875,44.95051574707031,0.3727644681930542,0.5504230856895447
DICM,21.JPG,retinex,0.813967955346201,0.13269982183496065,6.068551063537598,0.18686752731981046,0.10131063011410098,0.026927870983653613,7.317971990732895,32.84930419921875,44.8037223815918,0.2617158889770508,0.4781160354614258
DICM,21.JPG,hist_eq,0.49579144646139706,0.2883297870632658,7.539272308349609,0.06650523148322525,0.028527869853502235,0.018990799350474694,4.545947210805155,22.83172607421875,38.23147964477539,0.3371061384677887,0.4632439613342285
DICM,22.JPG,clahe,0.19195329254748775,0.1994696598806334,6.634156227111816,0.17492239965716327,0.027093556347084317,0.017856119366390723,4.662186677172038,24.40008544921875,55.4421501159668,0.451271653175354,0.6389033794403076
DICM,22.JPG,gamma,0.18490175733379288,0.17075574830954404,6.807724475860596,0.17686572354515886,0.014268933136251737,0.013488021698323764,3.8614899253095274,21.20526123046875,52.908836364746094,0.46763840317726135,0.679051399230957
DICM,22.JPG,log,0.1336556827320772,0.16273066278893322,6.40971565246582,0.18191997436705495,0.013589267482703945,0.011348272692686644,4.270250739015347,16.92205810546875,52.00190734863281,0.45817679166793823,0.6414122581481934
DICM,22.JPG,retinex,0.7074786616306679,0.1523987353318103,6.0069169998168945,0.2443271239247538,0.10503167955519224,0.03560014962842976,5.536458642660507,29.22674560546875,42.27862548828125,0.33314430713653564,0.6243464350700378
DICM,22.JPG,hist_eq,0.48188584271599266,0.2903726863040483,7.444314479827881,0.17188252925402414,0.057708732767950105,0.03259306864292585,4.572159990675357,28.28240966796875,49.316627502441406,0.38602250814437866,0.5780853629112244
DICM,23.JPG,clahe,0.20936901616115197,0.18110029282448553,6.912586212158203,0.12122395243325736,0.023556238979309575,0.013537082901225322,4.719918806241241,18.03533935546875,56.55364227294922,0.36627817153930664,0.5467638373374939
DICM,23.JPG,gamma,0.20678417729396445,0.1474938213466374,6.777027130126953,0.1329878162878896,0.010405883403209935,0.009032416315350613,5.14923310435867,14.74822998046875,55.687095642089844,0.3518613278865814,0.5150635838508606
DICM,23.JPG,log,0.14514231962316176,0.14467281396021983,6.483055591583252,0.13014406366682463,0.010223779551214361,0.008007006701911257,5.312287342933078,13.87713623046875,53.2621955871582,0.33273428678512573,0.5664166808128357
DICM,23.JPG,retinex,0.8254876230277267,0.05109558892736424,5.639142990112305,0.11855474195009398,0.00479424968121236,0.007895984145448731,4.788567542871841,12.82830810546875,47.65330123901367,0.3258557915687561,0.4758051931858063
DICM,23.JPG,hist_eq,0.5119820987477022,0.2750836128144702,7.825773239135742,0.1663336882815257,0.047298725112350296,0.024293319939436352,4.244742028325124,19.94061279296875,54.87337875366211,0.35298848152160645,0.4434712827205658
DICM,24.JPG,clahe,0.3517635569852941,0.26081261180414295,7.640182018280029,0.09233890789735955,0.08694751512264974,0.03157776584043619,6.3053985718136225,18.16326904296875,62.676971435546875,0.5355984568595886,0.8499388098716736
DICM,24.JPG,gamma,0.38124222100949756,0.24286444177117497,7.525362491607666,0.10703108838787027,0.05666703187549391,0.023445795277511183,5.669256631184401,15.45086669921875,65.54508209228516,0.5159153342247009,0.7928140163421631
DICM,24.JPG,log,0.3199724982766544,0.2596015353970512,7.472925186157227,0.10585350607420778,0.06882742254962226,0.024962934255849986,5.730640929600366,14.62664794921875,64.79736328125,0.5259858965873718,0.7942752838134766
DICM,24.JPG,retinex,0.8544254078584559,0.07950076943012027,5.502718925476074,0.12157263320970561,0.022632083260210396,0.009975295437366544,5.2425424589943095,17.49285888671875,54.696014404296875,0.37014487385749817,0.4418562352657318
DICM,24.JPG,hist_eq,0.5006647446576287,0.28478884927617526,7.9570722579956055,0.13187327044595792,0.06251361703605422,0.027954499508966293,5.360295865438213,18.24285888671875,60.11405944824219,0.5095840096473694,0.7898783087730408
DICM,25.JPG,clahe,0.11138939950980392,0.16571705743886989,5.437833309173584,0.04148829614140953,0.011006850521640564,0.009570718271410235,6.813623169060214,26.52459716796875,41.130584716796875,0.18502773344516754,0.3321564793586731
DICM,25.JPG,gamma,0.12260927686504289,0.15972640363053642,5.881165981292725,0.050912978706455274,0.008861863470991865,0.008964995252357015,6.468963216117871,17.64910888671875,41.28065872192383,0.20357674360275269,0.4082513749599457
DICM,25.JPG,log,0.07932194728477328,0.15441337643738498,5.322819232940674,0.046059471728472544,0.008540579248198244,0.006477145330894567,7.01389521636431,20.85125732421875,41.412837982177734,0.18018756806850433,0.42542147636413574
DICM,25.JPG,retinex,0.7144933962354473,0.22533871353541238,6.428145885467529,0.26113095793269614,0.20044697744182108,0.0476858640044814,7.666815680626992,22.68914794921875,42.502296447753906,0.16760089993476868,0.4887346923351288
DICM,25.JPG,hist_eq,0.466804474475337,0.30297710218811497,6.462620735168457,0.10815191543357082,0.0561893125795872,0.033433990865537146,5.726600113772829,33.86688232421875,31.23871612548828,0.17031781375408173,0.25726455450057983
DICM,26.JPG,clahe,0.12584976495481004,0.20353745639535262,3.8445944786071777,0.04679932446760603,0.009868769701774369,0.008629845275185828,10.46794290934661,74.09637451171875,44.92245864868164,0.4386725127696991,0.6108905076980591
DICM,26.JPG,gamma,0.12897590188419117,0.22308556887626693,4.046713829040527,0.04512918660221458,0.005166832902871562,0.00795479664333693,11.127258629702714,75.95379638671875,38.23245620727539,0.39074066281318665,0.69149249792099
DICM,26.JPG,log,0.10831244973575367,0.20541427410617408,3.630786418914795,0.0467880876864137,0.004417472818017046,0.0033784935909066905,8.885117129800262,35.23944091796875,39.796142578125,0.4341970682144165,0.6667913198471069
DICM,26.JPG,retinex,0.4693972718481924,0.35916177097107455,6.60412073135376,0.32486039965425995,0.8724960020508206,0.16365895485854903,9.965097004862391,91.71868896484375,43.254371643066406,0.3463270962238312,0.6091828942298889
DICM,26.JPG,hist_eq,0.3346811930338542,0.32337996879479103,3.9618208408355713,0.24158307377341695,0.4603972808451108,0.11926440685203382,10.240713492483,80.12054443359375,51.1651611328125,0.41902095079421997,0.7802686095237732
DICM,27.JPG,clahe,0.048337450214460786,0.0596511305869079,3.7647178173065186,0.017852033857412335,0.002784983688984775,0.005018260182502022,12.489059836465987,39.05291748046875,44.76399230957031,0.2802930772304535,0.6666052341461182
DICM,27.JPG,gamma,0.051835183536305146,0.06968908368942744,4.356184482574463,0.03236880118313648,0.003066696132282966,0.005967563985850299,10.195269531915798,25.82879638671875,47.1556396484375,0.2921106815338135,0.7369363307952881
DICM,27.JPG,log,0.02343145632276348,0.05840603563856256,3.745537519454956,0.023195167351121027,0.0024261774866304996,0.002669543972580789,11.89589527350023,47.23651123046875,46.302947998046875,0.31692659854888916,0.7434865832328796
DICM,27.JPG,retinex,0.6023655311734069,0.28414886456503885,6.244389533996582,0.3425052032756357,0.3110474647014835,0.06919079606368723,11.400697636116007,48.80682373046875,49.152687072753906,0.3346348702907562,0.5727388262748718
DICM,27.JPG,hist_eq,0.42937298943014707,0.31120145187994763,4.788978576660156,0.19277745260542778,0.09036846208319166,0.04969920169125521,9.807832105887305,67.00506591796875,41.353004455566406,0.228469118475914,0.4180501103401184
DICM,28.JPG,clahe,0.3498864267386642,0.21836838565410016,7.594193458557129,0.09359266465918875,0.01937468281746561,0.011662548804027046,8.723265154769912,33.76776123046875,57.85029602050781,0.39508941769599915,0.7025160789489746
DICM,28.JPG,gamma,0.3819791307636336,0.23073631761782923,7.363543510437012,0.0960139196447393,0.010626383660610382,0.007043634624024958,7.302240587219879,32.74139404296875,58.856361389160156,0.41266196966171265,0.7390963435173035
DICM,28.JPG,log,0.3202810250076593,0.24689556124039888,7.3219804763793945,0.0965885495710099,0.011065276685936726,0.00677476297996612,7.4223139616824065,33.66180419921875,58.05611038208008,0.3928174078464508,0.7299889922142029
DICM,28.JPG,retinex,0.8641886991613051,0.04917866864253874,5.14357328414917,0.1068530547924114,0.003940628461872028,0.004501009850254716,6.604005716040255,37.02801513671875,48.65076446533203,0.3377288579940796,0.47699174284935
DICM,28.JPG,hist_eq,0.5038145177504596,0.2861141780131542,7.977736949920654,0.08573107971043804,0.02968562470842475,0.01308187010453107,8.949268919616241,36.65740966796875,54.656768798828125,0.3822731673717499,0.6409343481063843
DICM,29.jpg,clahe,0.175587433459712,0.1998249284759856,6.435664176940918,0.03278970861715305,0.013758407149149512,0.010476065065326527,7.919080693383347,22.14666748046875,50.691551208496094,0.39415857195854187,0.549474835395813
DICM,29.jpg,gamma,0.20734749588311888,0.19912587374726282,6.6206865310668945,0.03775780756823864,0.010807261371989375,0.007950047965830414,6.509099774050524,14.47088623046875,50.432640075683594,0.39132261276245117,0.4494689404964447
DICM,29.jpg,log,0.14950531604243258,0.20249037059911043,6.282068252563477,0.035357802183483514,0.011880964829465778,0.00667356790048232,6.318410426983119,16.65985107421875,51.544830322265625,0.40493884682655334,0.4325070083141327
DICM,29.jpg,retinex,0.8198172774969362,0.05752597433905886,5.68289852142334,0.01962595929918737,0.001878974360654826,0.005902555352606002,7.148590363533752,13.63397216796875,40.473419189453125,0.24663150310516357,0.22918091714382172
DICM,29.jpg,hist_eq,0.5164980420879289,0.27293172685742007,7.393465042114258,0.08127688936278356,0.034241596699754254,0.02650610208148387,6.567112676224965,19.72772216796875,38.58173370361328,0.2907111346721649,0.36285242438316345
DICM,30.jpg,clahe,0.199140900256587,0.17080556730485544,6.839053153991699,0.12686195086495688,0.004324025316894346,0.007205775297175286,5.875002444584735,24.43035888671875,48.64470672607422,0.355820894241333,0.7821044325828552
DICM,30.jpg,gamma,0.23595766553691788,0.15377511572426544,6.902998924255371,0.11620417121039736,0.002220771514704277,0.004801598597017511,5.0248745338845655,19.17401123046875,52.48695373535156,0.38586685061454773,0.7714447379112244
DICM,30.jpg,log,0.17152147480085783,0.14829975698200942,6.662630081176758,0.12561591652857365,0.00195828914438596,0.003999503796371264,5.866542821659655,26.63104248046875,50.097511291503906,0.3771916627883911,0.8063259124755859
DICM,30.jpg,retinex,0.8575765572342218,0.10971739820352905,5.493070602416992,0.10916683431326998,0.046308713188779466,0.014057151967179703,11.964706009794243,22.51580810546875,53.93999481201172,0.31663283705711365,0.5371781587600708
DICM,30.jpg,hist_eq,0.500602752087163,0.28446987308743055,7.780028820037842,0.1586576819122046,0.009972580349110768,0.011473338129689833,4.927219647702852,9.42596435546875,45.61415481567383,0.38440391421318054,0.553318440914154
DICM,31.jpg,clahe,0.3887271058325674,0.20479818117288273,7.557382583618164,0.1546162355285253,0.010222854083966105,0.010448334820208256,4.436940601287381,18.34588623046875,54.0836296081543,0.44648006558418274,0.8202633857727051
DICM,31.jpg,gamma,0.4766343659045649,0.2048780181286019,7.480462074279785,0.12874552372239495,0.004351905895331184,0.005670682762702219,4.480257943385867,17.99432373046875,57.67464828491211,0.45385533571243286,0.7203581929206848
DICM,31.jpg,log,0.4191680908203125,0.21915616990613296,7.5426859855651855,0.14457379759715905,0.004678809571164771,0.005762355093175624,4.8005762592495005,19.51776123046875,58.06428909301758,0.4487473666667938,0.7560133337974548
DICM,31.jpg,retinex,0.9196330949371936,0.03843604894796293,4.762702465057373,0.02134945260743134,0.0006774518725607989,0.002081012689741004,7.380851490186151,38.44256591796875,40.48486328125,0.3147958815097809,0.5744602084159851
DICM,31.jpg,hist_eq,0.503755397422641,0.28147532648219903,7.965687274932861,0.18536808021587278,0.00863073590894755,0.008215745360219122,4.21509687995929,17.01873779296875,52.407386779785156,0.458687424659729,0.6805148124694824
DICM,32.jpg,clahe,0.3143801820044424,0.23659688406389023,7.439813137054443,0.05772943530295492,0.02630041785830018,0.013688583489481368,5.235287067986078,21.16619873046875,52.289634704589844,0.43599042296409607,0.41213616728782654
DICM,32.jpg,gamma,0.3646480784696691,0.22590515187939209,7.218589782714844,0.0533728213108288,0.015870893527017833,0.00892799619820196,5.111275928266849,18.51092529296875,54.018150329589844,0.4437944293022156,0.38455232977867126
DICM,32.jpg,log,0.2993839039522059,0.24355667799073227,7.174873352050781,0.05707789271940695,0.01907501278594437,0.009324523466994817,5.216883674393577,18.56317138671875,52.2460823059082,0.4400244355201721,0.39115530252456665
DICM,32.jpg,retinex,0.5769694608800552,0.13923600323637644,7.008307456970215,0.03480430314394376,0.00830741168350348,0.0076495354010597035,5.090292524179666,17.77215576171875,53.19711685180664,0.4317333400249481,0.3757098615169525
DICM,32.jpg,hist_eq,0.5061978807636336,0.2854070203135332,7.962255477905273,0.06283428019283872,0.02787057617851825,0.013622559096342631,5.888306664651425,20.15106201171875,45.499366760253906,0.4158840775489807,0.2662322223186493
DICM,33.jpg,clahe,0.3248042087928922,0.25005252490910207,7.429727554321289,0.0849687952227745,0.013556511599208152,0.010059222598644828,3.585323704614977,22.36199951171875,56.14858627319336,0.42292845249176025,0.6213111281394958
DICM,33.jpg,gamma,0.37559838388480393,0.2742617344260393,7.458144187927246,0.0859530825870511,0.008689659613509395,0.007142823577717234,3.61854101803466,23.46844482421875,56.17633819580078,0.4038168489933014,0.5561851859092712
DICM,33.jpg,log,0.32251395431219365,0.28676711158422513,7.307557582855225,0.08595432941262336,0.009103805571275318,0.00662369408966521,3.9842154042020073,27.99774169921875,55.94230651855469,0.4042515456676483,0.5209982991218567
DICM,33.jpg,retinex,0.8296600940180759,0.06504014875417706,5.400572299957275,0.14082463589052457,0.008982603198367786,0.008119705262199616,5.65502793157787,29.72918701171875,33.53738784790039,0.2712717056274414,0.416517972946167
DICM,33.jpg,hist_eq,0.5019039378446691,0.28489434505079997,7.90903377532959,0.08879442489121255,0.012864848995299832,0.010816928691903954,3.887849414556944,18.13934326171875,49.175132751464844,0.40742433071136475,0.5361523032188416
DICM,34.jpg,clahe,0.4095418892654718,0.29693479725232275,7.560701847076416,0.10979698254783313,0.03324152048982276,0.02123156567761409,6.377926553012002,4.76434326171875,61.00305938720703,0.5502191781997681,0.6668225526809692
DICM,34.jpg,gamma,0.46344191607306984,0.3104874323436302,6.953489303588867,0.09014965941756242,0.014210136194739553,0.012086273043993593,6.2980284832580855,-3.05743408203125,54.601444244384766,0.4812253713607788,0.616578221321106
DICM,34.jpg,log,0.41026114669500613,0.3396312480395063,6.935445785522461,0.09597569927924388,0.01582815526306102,0.012035002563321625,6.437868371454327,-2.23663330078125,55.272560119628906,0.4763326942920685,0.6083799004554749
DICM,34.jpg,retinex,0.6389898561963848,0.14181230483982168,7.025435447692871,0.06435157264696657,0.01346317341207802,0.013813623532487199,7.366628771419693,-4.24786376953125,49.41136169433594,0.4993172287940979,0.6128379106521606
DICM,34.jpg,hist_eq,0.5060804778454351,0.2830200698560407,7.96797513961792,0.11445905838736768,0.04450116168745922,0.02652250660377911,7.053147525069646,4.02752685546875,61.82567596435547,0.5467923283576965,0.681520938873291
DICM,35.jpg,clahe,0.29073994954427085,0.2401953479000813,7.024519920349121,0.14168353471905362,0.022386590155129425,0.016103603426512316,4.034696503634824,7.94256591796875,54.42607116699219,0.3873150050640106,0.6057578325271606
DICM,35.jpg,gamma,0.33108604281556375,0.2440182673216125,7.012056350708008,0.12324429747737851,0.011538254806427417,0.010939251577192149,3.585225341901898,6.29852294921875,54.7996940612793,0.4006904363632202,0.49195489287376404
DICM,35.jpg,log,0.3085431267233456,0.27331585932078095,6.926511764526367,0.1525625546034119,0.014613171951477915,0.01129248208048441,4.073676442140227,6.20379638671875,54.30558395385742,0.40496498346328735,0.5510328412055969
DICM,35.jpg,retinex,0.8189608106426164,0.04366711434794079,5.276243209838867,0.054762834146112105,0.0021463029489196157,0.005515982530778679,4.355247725540525,12.86053466796875,40.6103515625,0.3210374712944031,0.4133939743041992
DICM,35.jpg,hist_eq,0.5089852127374387,0.2774442156532722,7.751753807067871,0.13166271899808213,0.023782650635580244,0.01978484425395749,3.4520356785775124,7.48309326171875,46.80756378173828,0.4196266531944275,0.4738459289073944
DICM,36.jpg,clahe,0.3827617570465686,0.2546669793334545,7.744863986968994,0.24629431175886657,0.0057248539006232255,0.007579803484306249,3.9124385785755975,15.65155029296875,57.643409729003906,0.5205622315406799,0.7325605750083923
DICM,36.jpg,gamma,0.4580370136335784,0.29021448131378036,7.817980766296387,0.2858648836238106,0.003973296261630646,0.0044884652155583555,4.686389534617473,18.27752685546875,56.808685302734375,0.5481812953948975,0.5879576206207275
DICM,36.jpg,log,0.4126724542356005,0.3064106886920817,7.792434215545654,0.28415755072209054,0.003547836189075548,0.0038954391951856646,4.512575243317337,22.57781982421875,55.851253509521484,0.5436685681343079,0.6079558730125427
DICM,36.jpg,retinex,0.8516028909122243,0.08049545861917923,5.481236457824707,0.2731833999601082,0.023219927254199885,0.013853771442315026,13.210099695270008,13.33319091796875,45.908931732177734,0.4065926969051361,0.42857274413108826
DICM,36.jpg,hist_eq,0.4917492436427696,0.2804724007698506,7.770280838012695,0.22225010132221573,0.006373193960394087,0.006822706846983789,4.484752071250407,15.46405029296875,55.99370574951172,0.5062989592552185,0.692095935344696
DICM,37.jpg,clahe,0.5326357972388174,0.329756721779138,7.684418201446533,0.19581788573469577,0.04084541889043974,0.020408343071163446,4.138325156768679,6.85467529296875,60.65277862548828,0.5166172981262207,0.6802692413330078
DICM,37.jpg,gamma,0.573967009899663,0.3577921042449567,7.28188419342041,0.17738753681279137,0.02157582498361779,0.013942447281099824,5.919504506155226,2.46014404296875,57.665565490722656,0.51814204454422,0.5821993947029114
DICM,37.jpg,log,0.5416499717562806,0.3815664282830821,7.202610969543457,0.18424383388575255,0.022220744499503443,0.013308156015015421,5.781056902381689,2.69354248046875,58.291099548339844,0.5334893465042114,0.5547357797622681
DICM,37.jpg,retinex,0.8671010933670343,0.11162224144440099,5.2226152420043945,0.12446505109290354,0.0358422825196296,0.014657796186760714,9.801811507090909,20.24139404296875,39.257080078125,0.3643736243247986,0.5462116003036499
DICM,37.jpg,hist_eq,0.49990587421492033,0.2909620268390734,7.826666831970215,0.1899781682281417,0.015612796235432857,0.015663880968208307,4.783405425568966,14.95281982421875,55.20318603515625,0.43178510665893555,0.47944211959838867
DICM,38.jpg,clahe,0.5490935082529106,0.2769272701309552,7.844606399536133,0.15298107892019636,0.027083395445104925,0.016039077279217877,4.189284480448279,11.41424560546875,65.87826538085938,0.5005544424057007,0.7599515318870544
DICM,38.jpg,gamma,0.6263007668887868,0.3008449757227893,7.725903034210205,0.12504420101337016,0.017339004432834093,0.009685524533479558,4.489187336194736,7.21014404296875,66.44184875488281,0.5078740119934082,0.6237362027168274
DICM,38.jpg,log,0.5906987208946078,0.32360794549969374,7.755384922027588,0.1383335202835347,0.018513547504594302,0.009663203209799194,4.84400450950001,8.96307373046875,64.98053741455078,0.506891131401062,0.6378810405731201
DICM,38.jpg,retinex,0.9179983101639093,0.07036691218610452,4.9059882164001465,0.06407214452911926,0.011054579790095094,0.005910198945811679,8.312385498088391,25.66619873046875,49.674713134765625,0.37546882033348083,0.47314268350601196
DICM,38.jpg,hist_eq,0.5010571648092831,0.28720907450954775,7.978299140930176,0.11809471014307205,0.011910133564763089,0.00954771130980112,4.492057509901293,5.33270263671875,65.90306854248047,0.48516979813575745,0.7582465410232544
DICM,39.jpg,clahe,0.48459095674402575,0.2850595544579043,7.560090065002441,0.17257307654025922,0.04931429854346749,0.02246888819903144,6.1712047915600525,6.97625732421875,66.8281021118164,0.5996193885803223,0.8434169888496399
DICM,39.jpg,gamma,0.5264231962316176,0.2990401767989956,7.476447105407715,0.148642277244825,0.03245602362903078,0.01679909422623686,7.17179995523388,7.09979248046875,62.84334182739258,0.5694561004638672,0.8279258608818054
DICM,39.jpg,log,0.4851727653952206,0.31503309468378937,7.463327884674072,0.16277223495210008,0.03520262548910874,0.016907932898926333,7.3213413813120205,7.54510498046875,62.77312088012695,0.5918715000152588,0.8340045809745789
DICM,39.jpg,retinex,0.8575336531096813,0.13720250929377195,5.096431255340576,0.06847882987430286,0.03265896675847929,0.011500890616826577,15.264833696957366,35.52655029296875,38.6322021484375,0.34205782413482666,0.4043799042701721
DICM,39.jpg,hist_eq,0.4918869916130515,0.29292378573101263,7.887575149536133,0.12771484885551226,0.022691120606492983,0.016070997533900722,6.640132233176183,4.61346435546875,63.57335662841797,0.5239202976226807,0.8028417825698853
DICM,40.jpg,clahe,0.3581094180836397,0.26663833557329114,7.574328422546387,0.17060078071999357,0.044745627100844766,0.02041212677677024,5.508855374922569,18.17205810546875,64.56766510009766,0.4722866714000702,0.6384900808334351
DICM,40.jpg,gamma,0.39181285184972425,0.26691784614301745,7.60626220703125,0.14203248736530236,0.020577771289128008,0.012802739285538366,5.362496701115779,17.30926513671875,60.66554260253906,0.4359913766384125,0.5154499411582947
DICM,40.jpg,log,0.33688773360906865,0.28111184874366746,7.505013465881348,0.15840826159784685,0.023736717270995873,0.012889789908492058,5.707266582778011,15.96600341796875,60.907020568847656,0.4394412636756897,0.5357847213745117
DICM,40.jpg,retinex,0.8858266194661458,0.05442760312708277,5.443361759185791,0.03161731051887212,0.003130398544381555,0.00473651378178113,8.29272062479344,21.18914794921875,42.29762649536133,0.24938374757766724,0.2946230471134186
DICM,40.jpg,hist_eq,0.5044948802274816,0.28329434886522187,7.914876937866211,0.0982228733565661,0.025984130529271454,0.016749347385406555,5.174574194741899,24.03094482421875,49.97066116333008,0.3909938335418701,0.4736725986003876
DICM,41.jpg,clahe,0.4453373927696078,0.21633697970841434,7.043096542358398,0.08618175423039061,0.006716882044972937,0.008023614376185388,6.840585731732745,11.09490966796875,45.355712890625,0.30476099252700806,0.65646892786026
DICM,41.jpg,gamma,0.523898255591299,0.23972040575147238,6.166960716247559,0.0802378821620097,0.005136846357903535,0.004389352443858162,12.445745908922147,9.57684326171875,49.32998275756836,0.36671388149261475,0.6983959078788757
DICM,41.jpg,log,0.5695582969515931,0.30153564161405116,6.445934295654297,0.10085743457184135,0.007442515996560133,0.004803350782835423,10.623337358502166,8.28680419921875,48.84169387817383,0.3827386498451233,0.67218416929245
DICM,41.jpg,retinex,0.9133166743259804,0.06296258851674588,4.384150981903076,0.047345417562013964,0.009919501201366745,0.0038482825420861873,23.67519026301384,54.12762451171875,34.6221809387207,0.3036908209323883,0.41487178206443787
DICM,41.jpg,hist_eq,0.5069460999731924,0.2791138630489951,7.842495918273926,0.25707349111318195,0.013857628765731895,0.012859824991606013,5.455630349432485,16.69451904296875,43.796138763427734,0.35141679644584656,0.6795260310173035
DICM,42.jpg,clahe,0.36949073941099875,0.26125736787222376,7.587165832519531,0.06472818858936373,0.04962844564353131,0.023912562343004713,4.436000054250424,17.52362060546875,50.7799186706543,0.3342715799808502,0.7880808115005493
DICM,42.jpg,gamma,0.41087024165134806,0.2649055230246301,7.553200721740723,0.06814624840623368,0.025572831325235846,0.015816371922361433,3.8681010348676903,6.08416748046875,52.69651794433594,0.3335917890071869,0.7469794750213623
DICM,42.jpg,log,0.3548492431640625,0.2823997783487314,7.511961936950684,0.06695967948821262,0.029069427629415,0.01601505455771432,4.232818747914469,5.70037841796875,55.405921936035156,0.34038257598876953,0.7233715057373047
DICM,42.jpg,retinex,0.8582159902535232,0.041694484546004315,5.151657581329346,0.07862962825903916,0.002104617050032159,0.0052775836835531045,4.450872666281506,9.49871826171875,26.27454376220703,0.2991787791252136,0.4536331593990326
